data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_partida
2017-11-05,Chapecoense,Sport Recife,1.0,1.0,Empate,2.0
2017-11-05,Bahia,Ponte Preta,2.0,0.0,Vitória Mandante,2.0
2017-11-05,Vasco,Vitoria,1.0,1.0,Empate,2.0
2017-11-04,Coritiba,Avai,4.0,0.0,Vitória Mandante,4.0
2017-11-04,Botafogo RJ,Fluminense,1.0,2.0,Vitória Visitante,3.0
2017-11-04,Atl Goianiense,São Paulo,0.0,1.0,Vitória Visitante,1.0
2017-11-04,Santos,Atlético Mineiro,3.0,1.0,Vitória Mandante,4.0
2017-10-30,Palmeiras,Cruzeiro,2.0,2.0,Empate,4.0
2017-10-29,Ponte Preta,Corinthians,1.0,0.0,Vitória Mandante,1.0
2017-10-29,Atletico-PR,Chapecoense,0.0,0.0,Empate,0.0
2017-10-29,Atlético Mineiro,Botafogo RJ,0.0,0.0,Empate,0.0
2017-10-29,Fluminense,Bahia,1.0,1.0,Empate,2.0
2017-10-29,Sport Recife,Coritiba,3.0,4.0,Vitória Visitante,7.0
2017-10-29,Vitoria,Atl Goianiense,1.0,1.0,Empate,2.0
2017-10-29,Avai,Grêmio,2.0,2.0,Empate,4.0
2017-10-28,Flamengo,Vasco,0.0,0.0,Empate,0.0
2017-10-28,São Paulo,Santos,2.0,1.0,Vitória Mandante,3.0
2017-10-23,Botafogo RJ,Corinthians,2.0,1.0,Vitória Mandante,3.0
2017-10-22,Santos,Atl Goianiense,1.0,0.0,Vitória Mandante,1.0
2017-10-22,Atletico-PR,Sport Recife,2.0,1.0,Vitória Mandante,3.0
2017-10-22,Cruzeiro,Atlético Mineiro,1.0,3.0,Vitória Visitante,4.0
2017-10-22,Grêmio,Palmeiras,1.0,3.0,Vitória Visitante,4.0
2017-10-22,Bahia,Vitoria,2.0,1.0,Vitória Mandante,3.0
2017-10-22,São Paulo,Flamengo,2.0,0.0,Vitória Mandante,2.0
2017-10-22,Chapecoense,Fluminense,2.0,0.0,Vitória Mandante,2.0
2017-10-22,Ponte Preta,Avai,1.0,2.0,Vitória Visitante,3.0
2017-10-21,Vasco,Coritiba,1.0,1.0,Empate,2.0
2017-10-20,Sport Recife,Santos,1.0,1.0,Empate,2.0
2017-10-20,Flamengo,Bahia,4.0,1.0,Vitória Mandante,5.0
2017-10-19,Vitoria,Atletico-PR,2.0,3.0,Vitória Visitante,5.0
2017-10-19,Palmeiras,Ponte Preta,2.0,0.0,Vitória Mandante,2.0
2017-10-19,Fluminense,São Paulo,3.0,1.0,Vitória Mandante,4.0
2017-10-19,Corinthians,Grêmio,0.0,0.0,Empate,0.0
2017-10-19,Avai,Botafogo RJ,1.0,1.0,Empate,2.0
2017-10-19,Atlético Mineiro,Chapecoense,2.0,3.0,Vitória Visitante,5.0
2017-10-18,Coritiba,Cruzeiro,1.0,0.0,Vitória Mandante,1.0
2017-10-18,Atl Goianiense,Vasco,0.0,1.0,Vitória Visitante,1.0
2017-10-16,Santos,Vitoria,2.0,2.0,Empate,4.0
2017-10-15,Atl Goianiense,Palmeiras,1.0,3.0,Vitória Visitante,4.0
2017-10-15,Fluminense,Avai,1.0,0.0,Vitória Mandante,1.0
2017-10-15,São Paulo,Atletico-PR,2.0,1.0,Vitória Mandante,3.0
2017-10-15,Chapecoense,Flamengo,0.0,1.0,Vitória Visitante,1.0
2017-10-15,Coritiba,Grêmio,0.0,1.0,Vitória Visitante,1.0
2017-10-15,Sport Recife,Atlético Mineiro,1.0,1.0,Empate,2.0
2017-10-15,Bahia,Corinthians,2.0,0.0,Vitória Mandante,2.0
2017-10-14,Vasco,Botafogo RJ,1.0,0.0,Vitória Mandante,1.0
2017-10-13,Palmeiras,Bahia,2.0,2.0,Empate,4.0
2017-10-12,Vitoria,Sport Recife,1.0,2.0,Vitória Visitante,3.0
2017-10-12,Ponte Preta,Santos,1.0,1.0,Empate,2.0
2017-10-12,Flamengo,Fluminense,1.0,1.0,Empate,2.0
2017-10-12,Grêmio,Cruzeiro,0.0,1.0,Vitória Visitante,1.0
2017-10-12,Avai,Vasco,1.0,2.0,Vitória Visitante,3.0
2017-10-12,Atlético Mineiro,São Paulo,1.0,0.0,Vitória Mandante,1.0
2017-10-12,Corinthians,Coritiba,3.0,1.0,Vitória Mandante,4.0
2017-10-11,Atletico-PR,Atl Goianiense,2.0,2.0,Empate,4.0
2017-10-11,Botafogo RJ,Chapecoense,2.0,1.0,Vitória Mandante,3.0
2017-10-07,Cruzeiro,Ponte Preta,2.0,1.0,Vitória Mandante,3.0
2017-10-03,Ponte Preta,Flamengo,1.0,0.0,Vitória Mandante,1.0
2017-10-01,Atletico-PR,Atlético Mineiro,0.0,2.0,Vitória Visitante,2.0
2017-10-01,São Paulo,Sport Recife,1.0,0.0,Vitória Mandante,1.0
2017-10-01,Grêmio,Fluminense,1.0,0.0,Vitória Mandante,1.0
2017-10-01,Cruzeiro,Corinthians,1.0,1.0,Empate,2.0
2017-10-01,Botafogo RJ,Vitoria,2.0,3.0,Vitória Visitante,5.0
2017-10-01,Avai,Atl Goianiense,0.0,2.0,Vitória Visitante,2.0
2017-09-30,Palmeiras,Santos,0.0,1.0,Vitória Visitante,1.0
2017-09-30,Vasco,Chapecoense,1.0,1.0,Empate,2.0
2017-09-30,Bahia,Coritiba,1.0,1.0,Empate,2.0
2017-09-26,Sport Recife,Vasco,1.0,1.0,Empate,2.0
2017-09-24,Chapecoense,Ponte Preta,1.0,0.0,Vitória Mandante,1.0
2017-09-24,Santos,Atletico-PR,1.0,0.0,Vitória Mandante,1.0
2017-09-24,São Paulo,Corinthians,1.0,1.0,Empate,2.0
2017-09-24,Atl Goianiense,Cruzeiro,1.0,2.0,Vitória Visitante,3.0
2017-09-24,Bahia,Grêmio,1.0,0.0,Vitória Mandante,1.0
2017-09-24,Coritiba,Botafogo RJ,2.0,3.0,Vitória Visitante,5.0
2017-09-24,Atlético Mineiro,Vitoria,1.0,3.0,Vitória Visitante,4.0
2017-09-24,Fluminense,Palmeiras,0.0,1.0,Vitória Visitante,1.0
2017-09-23,Flamengo,Avai,1.0,1.0,Empate,2.0
2017-09-19,Palmeiras,Coritiba,1.0,0.0,Vitória Mandante,1.0
2017-09-17,Flamengo,Sport Recife,2.0,0.0,Vitória Mandante,2.0
2017-09-17,Ponte Preta,Atl Goianiense,1.0,3.0,Vitória Visitante,4.0
2017-09-17,Avai,Atlético Mineiro,1.0,1.0,Empate,2.0
2017-09-17,Corinthians,Vasco,1.0,0.0,Vitória Mandante,1.0
2017-09-17,Atletico-PR,Fluminense,3.0,1.0,Vitória Mandante,4.0
2017-09-17,Grêmio,Chapecoense,0.0,1.0,Vitória Visitante,1.0
2017-09-17,Vitoria,São Paulo,1.0,2.0,Vitória Visitante,3.0
2017-09-17,Cruzeiro,Bahia,1.0,0.0,Vitória Mandante,1.0
2017-09-16,Botafogo RJ,Santos,2.0,0.0,Vitória Mandante,2.0
2017-09-12,Atl Goianiense,Bahia,1.0,1.0,Empate,2.0
2017-09-10,Chapecoense,Cruzeiro,1.0,2.0,Vitória Visitante,3.0
2017-09-10,Botafogo RJ,Flamengo,2.0,0.0,Vitória Mandante,2.0
2017-09-10,Vitoria,Fluminense,2.0,2.0,Empate,4.0
2017-09-10,Sport Recife,Avai,0.0,1.0,Vitória Visitante,1.0
2017-09-10,Santos,Corinthians,2.0,0.0,Vitória Mandante,2.0
2017-09-10,Atletico-PR,Coritiba,1.0,1.0,Empate,2.0
2017-09-09,Vasco,Grêmio,1.0,0.0,Vitória Mandante,1.0
2017-09-09,Atlético Mineiro,Palmeiras,1.0,1.0,Empate,2.0
2017-09-09,São Paulo,Ponte Preta,2.0,2.0,Empate,4.0
2017-09-02,Grêmio,Sport Recife,5.0,0.0,Vitória Mandante,5.0
2017-08-29,Coritiba,Vitoria,0.0,1.0,Vitória Visitante,1.0
2017-08-27,Cruzeiro,Santos,1.0,1.0,Empate,2.0
2017-08-27,Avai,Chapecoense,1.0,0.0,Vitória Mandante,1.0
2017-08-27,Ponte Preta,Atlético Mineiro,1.0,2.0,Vitória Visitante,3.0
2017-08-27,Palmeiras,São Paulo,4.0,2.0,Vitória Mandante,6.0
2017-08-27,Flamengo,Atletico-PR,2.0,0.0,Vitória Mandante,2.0
2017-08-27,Bahia,Botafogo RJ,1.0,2.0,Vitória Visitante,3.0
2017-08-26,Corinthians,Atl Goianiense,0.0,1.0,Vitória Visitante,1.0
2017-08-26,Fluminense,Vasco,0.0,1.0,Vitória Visitante,1.0
2017-08-23,Chapecoense,Corinthians,0.0,1.0,Vitória Visitante,1.0
2017-08-22,Fluminense,Atlético Mineiro,2.0,1.0,Vitória Mandante,3.0
2017-08-20,Palmeiras,Chapecoense,0.0,2.0,Vitória Visitante,2.0
2017-08-20,Coritiba,Santos,0.0,0.0,Empate,0.0
2017-08-20,Ponte Preta,Botafogo RJ,2.0,1.0,Vitória Mandante,3.0
2017-08-20,Cruzeiro,Sport Recife,2.0,0.0,Vitória Mandante,2.0
2017-08-20,Bahia,Vasco,3.0,0.0,Vitória Mandante,3.0
2017-08-20,Avai,São Paulo,1.0,1.0,Empate,2.0
2017-08-20,Grêmio,Atletico-PR,0.0,0.0,Empate,0.0
2017-08-19,Flamengo,Atl Goianiense,2.0,0.0,Vitória Mandante,2.0
2017-08-19,Corinthians,Vitoria,0.0,1.0,Vitória Visitante,1.0
2017-08-15,Santos,Fluminense,0.0,0.0,Empate,0.0
2017-08-13,Vasco,Palmeiras,1.0,1.0,Empate,2.0
2017-08-13,São Paulo,Cruzeiro,3.0,2.0,Vitória Mandante,5.0
2017-08-13,Sport Recife,Ponte Preta,0.0,0.0,Empate,0.0
2017-08-13,Atlético Mineiro,Flamengo,2.0,0.0,Vitória Mandante,2.0
2017-08-13,Atletico-PR,Bahia,4.0,1.0,Vitória Mandante,5.0
2017-08-13,Botafogo RJ,Grêmio,1.0,0.0,Vitória Mandante,1.0
2017-08-12,Vitoria,Avai,0.0,1.0,Vitória Visitante,1.0
2017-08-12,Atl Goianiense,Coritiba,1.0,0.0,Vitória Mandante,1.0
2017-08-10,Ponte Preta,Fluminense,0.0,0.0,Empate,0.0
2017-08-06,Ponte Preta,Vasco,0.0,0.0,Empate,0.0
2017-08-06,Avai,Santos,0.0,0.0,Empate,0.0
2017-08-06,Palmeiras,Atletico-PR,0.0,1.0,Vitória Visitante,1.0
2017-08-06,Grêmio,Atlético Mineiro,2.0,0.0,Vitória Mandante,2.0
2017-08-06,Cruzeiro,Botafogo RJ,0.0,0.0,Empate,0.0
2017-08-06,Coritiba,Chapecoense,2.0,0.0,Vitória Mandante,2.0
2017-08-06,Bahia,São Paulo,2.0,1.0,Vitória Mandante,3.0
2017-08-06,Flamengo,Vitoria,0.0,2.0,Vitória Visitante,2.0
2017-08-05,Corinthians,Sport Recife,3.0,1.0,Vitória Mandante,4.0
2017-08-05,Fluminense,Atl Goianiense,3.0,1.0,Vitória Mandante,4.0
2017-08-04,Vasco,Cruzeiro,0.0,3.0,Vitória Visitante,3.0
2017-08-03,São Paulo,Coritiba,1.0,2.0,Vitória Visitante,3.0
2017-08-03,Atletico-PR,Avai,5.0,0.0,Vitória Mandante,5.0
2017-08-03,Santos,Flamengo,3.0,2.0,Vitória Mandante,5.0
2017-08-03,Botafogo RJ,Palmeiras,1.0,2.0,Vitória Visitante,3.0
2017-08-03,Atl Goianiense,Grêmio,0.0,1.0,Vitória Visitante,1.0
2017-08-03,Vitoria,Ponte Preta,3.0,1.0,Vitória Mandante,4.0
2017-08-03,Atlético Mineiro,Corinthians,0.0,2.0,Vitória Visitante,2.0
2017-08-02,Sport Recife,Fluminense,2.0,2.0,Empate,4.0
2017-08-02,Chapecoense,Bahia,1.0,1.0,Empate,2.0
2017-08-01,Vasco,Atletico-PR,0.0,1.0,Vitória Visitante,1.0
2017-07-30,Corinthians,Flamengo,1.0,1.0,Empate,2.0
2017-07-30,Chapecoense,Atl Goianiense,1.0,2.0,Vitória Visitante,3.0
2017-07-30,Bahia,Sport Recife,1.0,3.0,Vitória Visitante,4.0
2017-07-30,Grêmio,Santos,1.0,1.0,Empate,2.0
2017-07-30,Coritiba,Atlético Mineiro,0.0,2.0,Vitória Visitante,2.0
2017-07-30,Cruzeiro,Vitoria,0.0,0.0,Empate,0.0
2017-07-29,Botafogo RJ,São Paulo,3.0,4.0,Vitória Visitante,7.0
2017-07-29,Palmeiras,Avai,2.0,0.0,Vitória Mandante,2.0
2017-07-25,São Paulo,Grêmio,1.0,1.0,Empate,2.0
2017-07-23,Atletico-PR,Ponte Preta,0.0,2.0,Vitória Visitante,2.0
2017-07-23,Atlético Mineiro,Vasco,1.0,2.0,Vitória Visitante,3.0
2017-07-23,Atl Goianiense,Botafogo RJ,1.0,1.0,Empate,2.0
2017-07-23,Sport Recife,Palmeiras,0.0,2.0,Vitória Visitante,2.0
2017-07-23,Fluminense,Corinthians,0.0,1.0,Vitória Visitante,1.0
2017-07-23,Avai,Cruzeiro,1.0,0.0,Vitória Mandante,1.0
2017-07-23,Santos,Bahia,3.0,0.0,Vitória Mandante,3.0
2017-07-22,Vitoria,Chapecoense,1.0,2.0,Vitória Visitante,3.0
2017-07-22,Flamengo,Coritiba,2.0,1.0,Vitória Mandante,3.0
2017-07-21,Atletico-PR,Botafogo RJ,0.0,0.0,Empate,0.0
2017-07-21,Sport Recife,Atl Goianiense,4.0,0.0,Vitória Mandante,4.0
2017-07-20,Fluminense,Cruzeiro,1.0,1.0,Empate,2.0
2017-07-20,São Paulo,Vasco,1.0,0.0,Vitória Mandante,1.0
2017-07-20,Flamengo,Palmeiras,2.0,2.0,Empate,4.0
2017-07-20,Atlético Mineiro,Bahia,0.0,2.0,Vitória Visitante,2.0
2017-07-20,Ponte Preta,Coritiba,4.0,0.0,Vitória Mandante,4.0
2017-07-20,Avai,Corinthians,0.0,0.0,Empate,0.0
2017-07-19,Vitoria,Grêmio,1.0,3.0,Vitória Visitante,4.0
2017-07-19,Santos,Chapecoense,1.0,0.0,Vitória Mandante,1.0
2017-07-18,Botafogo RJ,Sport Recife,2.0,1.0,Vitória Mandante,3.0
2017-07-16,Atl Goianiense,Atlético Mineiro,1.0,2.0,Vitória Visitante,3.0
2017-07-16,Bahia,Avai,1.0,1.0,Empate,2.0
2017-07-16,Palmeiras,Vitoria,4.0,2.0,Vitória Mandante,6.0
2017-07-16,Cruzeiro,Flamengo,1.0,1.0,Empate,2.0
2017-07-16,Chapecoense,São Paulo,2.0,0.0,Vitória Mandante,2.0
2017-07-16,Coritiba,Fluminense,1.0,2.0,Vitória Visitante,3.0
2017-07-16,Grêmio,Ponte Preta,3.0,1.0,Vitória Mandante,4.0
2017-07-16,Vasco,Santos,0.0,0.0,Empate,0.0
2017-07-15,Corinthians,Atletico-PR,2.0,2.0,Empate,4.0
2017-07-14,Avai,Coritiba,1.0,4.0,Vitória Visitante,5.0
2017-07-13,Vitoria,Vasco,1.0,4.0,Vitória Visitante,5.0
2017-07-13,Atletico-PR,Cruzeiro,0.0,2.0,Vitória Visitante,2.0
2017-07-13,Palmeiras,Corinthians,0.0,2.0,Vitória Visitante,2.0
2017-07-13,Fluminense,Botafogo RJ,0.0,1.0,Vitória Visitante,1.0
2017-07-13,Flamengo,Grêmio,0.0,1.0,Vitória Visitante,1.0
2017-07-13,São Paulo,Atl Goianiense,2.0,2.0,Empate,4.0
2017-07-13,Sport Recife,Chapecoense,3.0,0.0,Vitória Mandante,3.0
2017-07-12,Ponte Preta,Bahia,0.0,3.0,Vitória Visitante,3.0
2017-07-12,Atlético Mineiro,Santos,0.0,1.0,Vitória Visitante,1.0
2017-07-11,Coritiba,Sport Recife,0.0,3.0,Vitória Visitante,3.0
2017-07-09,Santos,São Paulo,3.0,2.0,Vitória Mandante,5.0
2017-07-09,Botafogo RJ,Atlético Mineiro,1.0,1.0,Empate,2.0
2017-07-09,Grêmio,Avai,0.0,2.0,Vitória Visitante,2.0
2017-07-09,Cruzeiro,Palmeiras,3.0,1.0,Vitória Mandante,4.0
2017-07-09,Bahia,Fluminense,1.0,1.0,Empate,2.0
2017-07-09,Chapecoense,Atletico-PR,1.0,1.0,Empate,2.0
2017-07-08,Vasco,Flamengo,0.0,1.0,Vitória Visitante,1.0
2017-07-08,Atl Goianiense,Vitoria,1.0,2.0,Vitória Visitante,3.0
2017-07-08,Corinthians,Ponte Preta,2.0,0.0,Vitória Mandante,2.0
2017-07-04,Fluminense,Chapecoense,3.0,3.0,Empate,6.0
2017-07-02,Coritiba,Vasco,2.0,2.0,Empate,4.0
2017-07-02,Avai,Ponte Preta,0.0,0.0,Empate,0.0
2017-07-02,Vitoria,Bahia,0.0,0.0,Empate,0.0
2017-07-02,Sport Recife,Atletico-PR,1.0,0.0,Vitória Mandante,1.0
2017-07-02,Flamengo,São Paulo,2.0,0.0,Vitória Mandante,2.0
2017-07-02,Corinthians,Botafogo RJ,1.0,0.0,Vitória Mandante,1.0
2017-07-02,Atlético Mineiro,Cruzeiro,3.0,1.0,Vitória Mandante,4.0
2017-07-01,Atl Goianiense,Santos,1.0,1.0,Empate,2.0
2017-07-01,Palmeiras,Grêmio,1.0,0.0,Vitória Mandante,1.0
2017-06-27,Botafogo RJ,Avai,0.0,2.0,Vitória Visitante,2.0
2017-06-25,Grêmio,Corinthians,0.0,1.0,Vitória Visitante,1.0
2017-06-25,Vasco,Atl Goianiense,1.0,0.0,Vitória Mandante,1.0
2017-06-25,Atletico-PR,Vitoria,4.0,1.0,Vitória Mandante,5.0
2017-06-25,Cruzeiro,Coritiba,2.0,0.0,Vitória Mandante,2.0
2017-06-25,Bahia,Flamengo,0.0,1.0,Vitória Visitante,1.0
2017-06-25,Ponte Preta,Palmeiras,1.0,2.0,Vitória Visitante,3.0
2017-06-25,São Paulo,Fluminense,1.0,1.0,Empate,2.0
2017-06-25,Chapecoense,Atlético Mineiro,0.0,1.0,Vitória Visitante,1.0
2017-06-24,Santos,Sport Recife,0.0,1.0,Vitória Visitante,1.0
2017-06-23,Grêmio,Coritiba,2.0,0.0,Vitória Mandante,2.0
2017-06-23,Flamengo,Chapecoense,5.0,1.0,Vitória Mandante,6.0
2017-06-22,Atlético Mineiro,Sport Recife,2.0,2.0,Empate,4.0
2017-06-22,Botafogo RJ,Vasco,3.0,1.0,Vitória Mandante,4.0
2017-06-22,Palmeiras,Atl Goianiense,1.0,0.0,Vitória Mandante,1.0
2017-06-22,Avai,Fluminense,0.0,3.0,Vitória Visitante,3.0
2017-06-22,Ponte Preta,Cruzeiro,1.0,0.0,Vitória Mandante,1.0
2017-06-22,Atletico-PR,São Paulo,1.0,0.0,Vitória Mandante,1.0
2017-06-22,Corinthians,Bahia,3.0,0.0,Vitória Mandante,3.0
2017-06-21,Vitoria,Santos,0.0,2.0,Vitória Visitante,2.0
2017-06-20,Cruzeiro,Grêmio,3.0,3.0,Empate,6.0
2017-06-18,Chapecoense,Botafogo RJ,0.0,2.0,Vitória Visitante,2.0
2017-06-18,Santos,Ponte Preta,0.0,0.0,Empate,0.0
2017-06-18,Bahia,Palmeiras,2.0,4.0,Vitória Visitante,6.0
2017-06-18,Coritiba,Corinthians,0.0,0.0,Empate,0.0
2017-06-18,Fluminense,Flamengo,2.0,2.0,Empate,4.0
2017-06-18,São Paulo,Atlético Mineiro,1.0,2.0,Vitória Visitante,3.0
2017-06-18,Sport Recife,Vitoria,1.0,3.0,Vitória Visitante,4.0
2017-06-17,Vasco,Avai,1.0,0.0,Vitória Mandante,1.0
2017-06-17,Atl Goianiense,Atletico-PR,0.0,1.0,Vitória Visitante,1.0
2017-06-16,Fluminense,Grêmio,0.0,2.0,Vitória Visitante,2.0
2017-06-15,Coritiba,Bahia,0.0,0.0,Empate,0.0
2017-06-15,Santos,Palmeiras,1.0,0.0,Vitória Mandante,1.0
2017-06-15,Corinthians,Cruzeiro,1.0,0.0,Vitória Mandante,1.0
2017-06-15,Chapecoense,Vasco,2.0,1.0,Vitória Mandante,3.0
2017-06-15,Flamengo,Ponte Preta,2.0,0.0,Vitória Mandante,2.0
2017-06-14,Sport Recife,São Paulo,0.0,0.0,Empate,0.0
2017-06-14,Atl Goianiense,Avai,3.0,1.0,Vitória Mandante,4.0
2017-06-14,Vitoria,Botafogo RJ,2.0,2.0,Empate,4.0
2017-06-14,Atlético Mineiro,Atletico-PR,0.0,1.0,Vitória Visitante,1.0
2017-06-13,Grêmio,Bahia,1.0,0.0,Vitória Mandante,1.0
2017-06-11,Atletico-PR,Santos,0.0,2.0,Vitória Visitante,2.0
2017-06-11,Cruzeiro,Atl Goianiense,2.0,0.0,Vitória Mandante,2.0
2017-06-11,Vitoria,Atlético Mineiro,2.0,0.0,Vitória Mandante,2.0
2017-06-11,Ponte Preta,Chapecoense,3.0,2.0,Vitória Mandante,5.0
2017-06-11,Corinthians,São Paulo,3.0,2.0,Vitória Mandante,5.0
2017-06-11,Avai,Flamengo,1.0,1.0,Empate,2.0
2017-06-11,Botafogo RJ,Coritiba,2.0,2.0,Empate,4.0
2017-06-10,Vasco,Sport Recife,2.0,1.0,Vitória Mandante,3.0
2017-06-10,Palmeiras,Fluminense,3.0,1.0,Vitória Mandante,4.0
2017-06-09,Bahia,Cruzeiro,1.0,0.0,Vitória Mandante,1.0
2017-06-09,Chapecoense,Grêmio,3.0,6.0,Vitória Visitante,9.0
2017-06-08,Sport Recife,Flamengo,2.0,0.0,Vitória Mandante,2.0
2017-06-08,Santos,Botafogo RJ,1.0,0.0,Vitória Mandante,1.0
2017-06-08,Vasco,Corinthians,2.0,5.0,Vitória Visitante,7.0
2017-06-08,Atl Goianiense,Ponte Preta,3.0,0.0,Vitória Mandante,3.0
2017-06-08,São Paulo,Vitoria,2.0,0.0,Vitória Mandante,2.0
2017-06-07,Coritiba,Palmeiras,1.0,0.0,Vitória Mandante,1.0
2017-06-07,Atlético Mineiro,Avai,1.0,0.0,Vitória Mandante,1.0
2017-06-07,Fluminense,Atletico-PR,1.0,1.0,Empate,2.0
2017-06-06,Bahia,Atl Goianiense,3.0,0.0,Vitória Mandante,3.0
2017-06-04,Cruzeiro,Chapecoense,0.0,2.0,Vitória Visitante,2.0
2017-06-04,Ponte Preta,São Paulo,1.0,0.0,Vitória Mandante,1.0
2017-06-04,Palmeiras,Atlético Mineiro,0.0,0.0,Empate,0.0
2017-06-04,Flamengo,Botafogo RJ,0.0,0.0,Empate,0.0
2017-06-04,Avai,Sport Recife,1.0,0.0,Vitória Mandante,1.0
2017-06-04,Grêmio,Vasco,2.0,0.0,Vitória Mandante,2.0
2017-06-03,Fluminense,Vitoria,2.0,1.0,Vitória Mandante,3.0
2017-06-03,Coritiba,Atletico-PR,1.0,0.0,Vitória Mandante,1.0
2017-06-03,Corinthians,Santos,2.0,0.0,Vitória Mandante,2.0
2017-05-30,Chapecoense,Avai,2.0,0.0,Vitória Mandante,2.0
2017-05-28,Botafogo RJ,Bahia,1.0,0.0,Vitória Mandante,1.0
2017-05-28,Sport Recife,Grêmio,4.0,3.0,Vitória Mandante,7.0
2017-05-28,Santos,Cruzeiro,0.0,1.0,Vitória Visitante,1.0
2017-05-28,Atletico-PR,Flamengo,1.0,1.0,Empate,2.0
2017-05-28,Atl Goianiense,Corinthians,0.0,1.0,Vitória Visitante,1.0
2017-05-28,Atlético Mineiro,Ponte Preta,2.0,2.0,Empate,4.0
2017-05-28,Vitoria,Coritiba,0.0,1.0,Vitória Visitante,1.0
2017-05-27,Vasco,Fluminense,3.0,2.0,Vitória Mandante,5.0
2017-05-27,São Paulo,Palmeiras,2.0,0.0,Vitória Mandante,2.0
2017-05-23,São Paulo,Avai,2.0,0.0,Vitória Mandante,2.0
2017-05-21,Sport Recife,Cruzeiro,1.0,1.0,Empate,2.0
2017-05-21,Botafogo RJ,Ponte Preta,2.0,0.0,Vitória Mandante,2.0
2017-05-21,Vitoria,Corinthians,0.0,1.0,Vitória Visitante,1.0
2017-05-21,Atletico-PR,Grêmio,0.0,2.0,Vitória Visitante,2.0
2017-05-21,Atlético Mineiro,Fluminense,1.0,2.0,Vitória Visitante,3.0
2017-05-21,Vasco,Bahia,2.0,1.0,Vitória Mandante,3.0
2017-05-20,Chapecoense,Palmeiras,1.0,0.0,Vitória Mandante,1.0
2017-05-20,Santos,Coritiba,1.0,0.0,Vitória Mandante,1.0
2017-05-20,Atl Goianiense,Flamengo,0.0,3.0,Vitória Visitante,3.0
2017-05-16,Coritiba,Atl Goianiense,4.0,1.0,Vitória Mandante,5.0
2017-05-14,Fluminense,Santos,3.0,2.0,Vitória Mandante,5.0
2017-05-14,Cruzeiro,São Paulo,1.0,0.0,Vitória Mandante,1.0
2017-05-14,Avai,Vitoria,0.0,0.0,Empate,0.0
2017-05-14,Bahia,Atletico-PR,6.0,2.0,Vitória Mandante,8.0
2017-05-14,Grêmio,Botafogo RJ,2.0,0.0,Vitória Mandante,2.0
2017-05-14,Palmeiras,Vasco,4.0,0.0,Vitória Mandante,4.0
2017-05-14,Ponte Preta,Sport Recife,4.0,0.0,Vitória Mandante,4.0
2017-05-13,Flamengo,Atlético Mineiro,1.0,1.0,Empate,2.0
2017-05-13,Corinthians,Chapecoense,1.0,1.0,Empate,2.0
2016-12-11,Cruzeiro,Corinthians,3.0,2.0,Vitória Mandante,5.0
2016-12-11,Ponte Preta,Coritiba,2.0,0.0,Vitória Mandante,2.0
2016-12-11,Atletico-PR,Flamengo,0.0,0.0,Empate,0.0
2016-12-11,Chapecoense,Atlético Mineiro,,,,0.0
2016-12-11,Grêmio,Botafogo RJ,0.0,1.0,Vitória Visitante,1.0
2016-12-11,Fluminense,Internacional,1.0,1.0,Empate,2.0
2016-12-11,Santos,América (MG),1.0,0.0,Vitória Mandante,1.0
2016-12-11,São Paulo,Santa Cruz,5.0,0.0,Vitória Mandante,5.0
2016-12-11,Sport Recife,Figueirense,2.0,0.0,Vitória Mandante,2.0
2016-12-11,Vitoria,Palmeiras,1.0,2.0,Vitória Visitante,3.0
2016-11-28,Coritiba,Vitoria,0.0,1.0,Vitória Visitante,1.0
2016-11-27,Santa Cruz,Grêmio,5.0,1.0,Vitória Mandante,6.0
2016-11-27,Figueirense,Fluminense,1.0,0.0,Vitória Mandante,1.0
2016-11-27,Palmeiras,Chapecoense,1.0,0.0,Vitória Mandante,1.0
2016-11-27,Internacional,Cruzeiro,1.0,0.0,Vitória Mandante,1.0
2016-11-27,Flamengo,Santos,2.0,0.0,Vitória Mandante,2.0
2016-11-27,Atlético Mineiro,São Paulo,1.0,2.0,Vitória Visitante,3.0
2016-11-26,Botafogo RJ,Ponte Preta,1.0,1.0,Empate,2.0
2016-11-26,América (MG),Sport Recife,2.0,2.0,Empate,4.0
2016-11-26,Corinthians,Atletico-PR,0.0,0.0,Empate,0.0
2016-11-21,Corinthians,Internacional,1.0,0.0,Vitória Mandante,1.0
2016-11-20,Atletico-PR,Sport Recife,2.0,0.0,Vitória Mandante,2.0
2016-11-20,Ponte Preta,Fluminense,1.0,0.0,Vitória Mandante,1.0
2016-11-20,Grêmio,América (MG),3.0,0.0,Vitória Mandante,3.0
2016-11-20,Palmeiras,Botafogo RJ,1.0,0.0,Vitória Mandante,1.0
2016-11-20,Cruzeiro,Santos,2.0,2.0,Empate,4.0
2016-11-20,Vitoria,Figueirense,4.0,0.0,Vitória Mandante,4.0
2016-11-20,Chapecoense,São Paulo,2.0,0.0,Vitória Mandante,2.0
2016-11-20,Flamengo,Coritiba,2.0,2.0,Empate,4.0
2016-11-20,Santa Cruz,Atlético Mineiro,3.0,3.0,Empate,6.0
2016-11-17,Internacional,Ponte Preta,1.0,1.0,Empate,2.0
2016-11-17,Atlético Mineiro,Palmeiras,1.0,1.0,Empate,2.0
2016-11-17,São Paulo,Grêmio,1.0,1.0,Empate,2.0
