,clube,data,local,resultado,gols_marcados,gols_sofridos,oponente,posse,gols_partida,escanteios,passes_certos_%,total_chutes,chutes_a_gol,chutes_ao_gol_%,gols_por_chute_ao_gol_%,escudo
28,Rennes,2021-03-03,Visitante,D,0.0,1.0,Lyon,53.0,1.0,4,84.0,12.0,1.0,8.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/b3072e00.png
1,Angers,2020-08-22,Visitante,V,1.0,0.0,Dijon,46.0,1.0,9,84.0,13,4,30.8,25,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
2,Angers,2020-08-30,Em casa,D,0.0,2.0,Bordeaux,56.0,2.0,5,85.2,12,2,16.7,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
3,Angers,2020-09-13,Em casa,V,1.0,0.0,Reims,57.0,1.0,1,86.9,19,6,31.6,17,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
4,Angers,2020-09-20,Visitante,D,1.0,4.0,Montpellier,49.0,5.0,3,86.3,14,3,21.4,33,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
5,Angers,2020-09-27,Em casa,V,3.0,2.0,Brest,54.0,5.0,6,79.9,11,4,36.4,75,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
6,Angers,2020-10-02,Visitante,D,1.0,6.0,Paris S-G,43.0,7.0,2,87.3,8,2,25.0,50,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
7,Angers,2020-10-18,Em casa,E,1.0,1.0,Metz,46.0,2.0,2,79.3,6,1,16.7,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
8,Angers,2020-10-23,Visitante,V,2.0,1.0,Rennes,37.0,3.0,5,77.9,10,4,40.0,50,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
9,Angers,2020-11-01,Em casa,D,0.0,3.0,Nice,52.0,3.0,9,81.0,11,5,45.5,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
10,Angers,2020-11-08,Visitante,V,5.0,1.0,Nîmes,40.0,6.0,2,74.7,15,7,46.7,57,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
11,Angers,2020-11-22,Em casa,D,0.0,1.0,Lyon,50.0,1.0,8,78.9,19,7,36.8,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
12,Angers,2020-11-29,Visitante,V,3.0,1.0,Lens,36.0,4.0,7,78.9,18,7,38.9,43,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
13,Angers,2020-12-06,Em casa,V,2.0,0.0,Lorient,48.0,2.0,2,76.8,11,4,36.4,50,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
14,Angers,2020-12-11,Visitante,E,0.0,0.0,Saint-Étienne,38.0,0.0,6,76.9,8,3,37.5,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
15,Angers,2020-12-16,Em casa,D,0.0,2.0,Strasbourg,56.0,2.0,6,81.6,8,2,25.0,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
16,Angers,2020-12-20,Visitante,E,1.0,1.0,Nantes,40.0,2.0,6,71.1,12,6,50.0,17,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
17,Angers,2020-12-23,Em casa,V,2.0,1.0,Marseille,32.0,3.0,2,71.1,9,2,22.2,100,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
18,Angers,2021-01-06,Visitante,V,2.0,1.0,Lille,35.0,3.0,6,68.2,7,3,42.9,67,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
19,Angers,2021-01-09,Visitante,D,0.0,3.0,Monaco,44.0,3.0,2,77.8,6,2,33.3,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
20,Angers,2021-01-16,Em casa,D,0.0,1.0,Paris S-G,39.0,1.0,5,78.4,11,4,36.4,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
21,Angers,2021-01-24,Visitante,D,1.0,2.0,Bordeaux,54.0,3.0,4,85.9,15,7,46.7,14,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
22,Angers,2021-01-31,Em casa,V,3.0,1.0,Nîmes,40.0,4.0,4,79.8,12,5,41.7,60,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
23,Angers,2021-02-03,Visitante,E,0.0,0.0,Reims,43.0,0.0,5,79.6,6,2,33.3,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
24,Angers,2021-02-07,Visitante,D,0.0,3.0,Nice,49.0,3.0,9,81.6,11,3,27.3,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
25,Angers,2021-02-14,Em casa,D,1.0,3.0,Nantes,66.0,4.0,7,82.5,7,2,28.6,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
26,Angers,2021-02-21,Visitante,E,0.0,0.0,Strasbourg,42.0,0.0,4,73.9,8,3,37.5,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
27,Angers,2021-02-28,Em casa,E,2.0,2.0,Lens,39.0,4.0,6,69.4,5,2,40.0,50,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
28,Angers,2021-03-03,Visitante,V,1.0,0.0,Metz,36.0,1.0,1,73.3,7,3,42.9,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/69236f98.png
1,Bordeaux,2020-08-21,Em casa,E,0.0,0.0,Nantes,44.0,0.0,2,82.1,5.0,1.0,20.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
2,Bordeaux,2020-08-30,Visitante,V,2.0,0.0,Angers,44.0,2.0,7,80.6,7.0,7.0,100.0,29.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
3,Bordeaux,2020-09-11,Em casa,E,0.0,0.0,Lyon,46.0,0.0,4,76.8,,,,,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
4,Bordeaux,2020-09-19,Visitante,D,1.0,2.0,Lens,41.0,3.0,0,81.4,7.0,3.0,42.9,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
5,Bordeaux,2020-09-27,Em casa,E,0.0,0.0,Nice,46.0,0.0,7,83.4,15.0,5.0,33.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
6,Bordeaux,2020-10-04,Em casa,V,3.0,0.0,Dijon,50.0,3.0,6,83.8,17.0,7.0,41.2,43.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
7,Bordeaux,2020-10-17,Visitante,D,1.0,3.0,Marseille,44.0,4.0,10,76.8,8.0,4.0,50.0,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
8,Bordeaux,2020-10-25,Em casa,V,2.0,0.0,Nîmes,59.0,2.0,7,88.5,19.0,5.0,26.3,20.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
9,Bordeaux,2020-11-01,Visitante,D,0.0,4.0,Monaco,48.0,4.0,4,81.2,,,,,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
10,Bordeaux,2020-11-07,Em casa,D,0.0,2.0,Montpellier,52.0,2.0,3,85.3,9.0,1.0,11.1,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
11,Bordeaux,2020-11-20,Visitante,V,1.0,0.0,Rennes,42.0,1.0,3,74.0,6.0,3.0,50.0,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
12,Bordeaux,2020-11-28,Visitante,E,2.0,2.0,Paris S-G,35.0,4.0,5,78.4,18.0,4.0,22.2,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
13,Bordeaux,2020-12-06,Em casa,V,1.0,0.0,Brest,58.0,1.0,8,90.5,20.0,6.0,30.0,17.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
14,Bordeaux,2020-12-13,Visitante,D,1.0,2.0,Lille,44.0,3.0,3,79.6,4.0,3.0,75.0,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
15,Bordeaux,2020-12-16,Em casa,D,1.0,2.0,Saint-Étienne,53.0,3.0,3,81.8,11.0,3.0,27.3,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
16,Bordeaux,2020-12-20,Visitante,V,2.0,0.0,Strasbourg,45.0,2.0,3,79.4,11.0,6.0,54.5,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
17,Bordeaux,2020-12-23,Em casa,D,1.0,3.0,Reims,62.0,4.0,5,87.3,9.0,3.0,33.3,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
18,Bordeaux,2021-01-06,Visitante,E,0.0,0.0,Metz,57.0,0.0,2,86.5,12.0,3.0,25.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
19,Bordeaux,2021-01-09,Em casa,V,2.0,1.0,Lorient,48.0,3.0,5,80.2,15.0,6.0,40.0,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
20,Bordeaux,2021-01-17,Visitante,V,3.0,0.0,Nice,51.0,3.0,10,82.1,17.0,9.0,52.9,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
21,Bordeaux,2021-01-24,Em casa,V,2.0,1.0,Angers,46.0,3.0,3,83.1,7.0,3.0,42.9,67.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
22,Bordeaux,2021-01-29,Visitante,D,1.0,2.0,Lyon,44.0,3.0,9,76.6,12.0,2.0,16.7,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
23,Bordeaux,2021-02-03,Em casa,D,0.0,3.0,Lille,54.0,3.0,1,87.7,10.0,4.0,40.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
24,Bordeaux,2021-02-07,Visitante,D,1.0,2.0,Brest,52.0,3.0,4,83.3,8.0,4.0,50.0,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
25,Bordeaux,2021-02-14,Em casa,E,0.0,0.0,Marseille,56.0,0.0,6,85.2,18.0,1.0,5.6,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
26,Bordeaux,2021-02-21,Visitante,D,0.0,2.0,Nîmes,70.0,2.0,7,86.9,11.0,4.0,36.4,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
27,Bordeaux,2021-02-27,Em casa,D,1.0,2.0,Metz,51.0,3.0,1,78.2,8.0,1.0,12.5,100.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
28,Bordeaux,2021-03-03,Em casa,D,0.0,1.0,Paris S-G,43.0,1.0,8,81.3,11.0,2.0,18.2,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/123f3efe.png
1,Nice,2020-08-23,Em casa,V,2.0,1.0,Lens,57.0,3.0,1,84.8,4,2,50.0,100,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
2,Nice,2020-08-29,Visitante,V,2.0,0.0,Strasbourg,55.0,2.0,1,85.3,2,1,50.0,100,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
3,Nice,2020-09-12,Visitante,D,1.0,3.0,Montpellier,61.0,4.0,9,84.2,9,1,11.1,100,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
4,Nice,2020-09-20,Em casa,D,0.0,3.0,Paris S-G,50.0,3.0,4,90.5,13,5,38.5,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
5,Nice,2020-09-27,Visitante,E,0.0,0.0,Bordeaux,54.0,0.0,7,85.8,13,2,15.4,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
6,Nice,2020-10-03,Em casa,V,2.0,1.0,Nantes,73.0,3.0,9,88.3,20,9,45.0,22,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
7,Nice,2020-10-18,Visitante,V,3.0,1.0,Saint-Étienne,54.0,4.0,3,81.4,11,5,45.5,60,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
8,Nice,2020-10-25,Em casa,E,1.0,1.0,Lille,53.0,2.0,5,85.7,7,3,42.9,33,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
9,Nice,2020-11-01,Visitante,V,3.0,0.0,Angers,48.0,3.0,5,81.3,11,5,45.5,40,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
10,Nice,2020-11-08,Em casa,D,1.0,2.0,Monaco,63.0,3.0,1,83.3,8,4,50.0,25,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
11,Nice,2021-02-17,Visitante,D,2.0,3.0,Marseille,55.0,5.0,3,84.1,10,4,40.0,50,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
12,Nice,2020-11-29,Em casa,D,1.0,3.0,Dijon,62.0,4.0,11,83.7,22,5,22.7,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
13,Nice,2020-12-06,Visitante,E,0.0,0.0,Reims,64.0,0.0,6,83.1,9,3,33.3,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
14,Nice,2020-12-13,Em casa,D,0.0,1.0,Rennes,54.0,1.0,3,84.3,11,3,27.3,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
15,Nice,2020-12-16,Visitante,V,2.0,0.0,Nîmes,55.0,2.0,5,85.7,14,6,42.9,33,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
16,Nice,2020-12-19,Em casa,D,1.0,4.0,Lyon,55.0,5.0,8,87.7,8,1,12.5,100,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
17,Nice,2020-12-23,Em casa,E,2.0,2.0,Lorient,42.0,4.0,0,81.6,3,3,100.0,67,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
18,Nice,2021-01-06,Visitante,D,0.0,2.0,Brest,62.0,2.0,6,85.3,12,7,58.3,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
19,Nice,2021-01-09,Visitante,E,1.0,1.0,Metz,56.0,2.0,2,81.9,10,3,30.0,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
20,Nice,2021-01-17,Em casa,D,0.0,3.0,Bordeaux,49.0,3.0,3,83.5,10,1,10.0,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
21,Nice,2021-01-23,Visitante,V,1.0,0.0,Lens,45.0,1.0,2,78.7,7,2,28.6,50,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
22,Nice,2021-01-31,Em casa,D,0.0,1.0,Saint-Étienne,46.0,1.0,4,81.6,7,2,28.6,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
23,Nice,2021-02-03,Visitante,D,1.0,2.0,Monaco,58.0,3.0,2,85.0,5,2,40.0,50,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
24,Nice,2021-02-07,Em casa,V,3.0,0.0,Angers,51.0,3.0,5,85.0,11,2,18.2,100,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
25,Nice,2021-02-13,Visitante,D,1.0,2.0,Paris S-G,46.0,3.0,1,86.7,13,5,38.5,20,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
26,Nice,2021-02-21,Em casa,D,1.0,2.0,Metz,65.0,3.0,3,84.6,11,2,18.2,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
27,Nice,2021-02-26,Visitante,V,2.0,1.0,Rennes,39.0,3.0,1,76.7,13,6,46.2,17,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
28,Nice,2021-03-03,Em casa,V,2.0,1.0,Nîmes,54.0,3.0,0,85.9,10,4,40.0,50,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/132ebc33.png
1,Reims,2020-08-23,Visitante,E,2.0,2.0,Monaco,25.0,4.0,1,73.3,8.0,3.0,37.5,67.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
2,Reims,2020-08-30,Em casa,D,0.0,1.0,Lille,51.0,1.0,1,83.1,,,,,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
3,Reims,2020-09-13,Visitante,D,0.0,1.0,Angers,43.0,1.0,2,79.2,7.0,2.0,28.6,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
4,Reims,2020-09-20,Visitante,D,1.0,2.0,Metz,41.0,3.0,5,75.3,9.0,3.0,33.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
5,Reims,2020-09-27,Em casa,D,0.0,2.0,Paris S-G,36.0,2.0,3,82.2,8.0,3.0,37.5,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
6,Reims,2020-10-04,Visitante,E,2.0,2.0,Rennes,27.0,4.0,2,68.3,9.0,4.0,44.4,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
7,Reims,2020-10-17,Em casa,D,1.0,3.0,Lorient,47.0,4.0,3,73.4,6.0,3.0,50.0,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
8,Reims,2020-10-25,Visitante,V,4.0,0.0,Montpellier,66.0,4.0,8,92.4,22.0,7.0,31.8,29.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
9,Reims,2020-11-01,Em casa,V,2.0,1.0,Strasbourg,51.0,3.0,5,82.2,11.0,4.0,36.4,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
10,Reims,2020-11-08,Visitante,E,4.0,4.0,Lens,37.0,8.0,1,73.7,9.0,6.0,66.7,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
11,Reims,2020-11-22,Em casa,D,0.0,1.0,Nîmes,70.0,1.0,7,82.6,16.0,6.0,37.5,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
12,Reims,2020-11-29,Visitante,D,0.0,3.0,Lyon,36.0,3.0,2,80.0,9.0,2.0,22.2,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
13,Reims,2020-12-06,Em casa,E,0.0,0.0,Nice,36.0,0.0,6,71.5,,,,,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
14,Reims,2020-12-13,Visitante,D,1.0,2.0,Brest,48.0,3.0,3,81.7,10.0,4.0,40.0,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
15,Reims,2020-12-16,Em casa,V,3.0,2.0,Nantes,46.0,5.0,3,76.7,12.0,3.0,25.0,67.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
16,Reims,2020-12-19,Visitante,E,1.0,1.0,Marseille,30.0,2.0,3,71.5,3.0,1.0,33.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
17,Reims,2020-12-23,Visitante,V,3.0,1.0,Bordeaux,38.0,4.0,5,80.9,10.0,5.0,50.0,60.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
18,Reims,2021-01-06,Em casa,E,0.0,0.0,Dijon,57.0,0.0,7,82.4,9.0,3.0,33.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
19,Reims,2021-01-09,Em casa,V,3.0,1.0,Saint-Étienne,37.0,4.0,0,70.9,6.0,2.0,33.3,100.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
20,Reims,2021-01-17,Visitante,D,1.0,2.0,Lille,40.0,3.0,5,77.4,8.0,4.0,50.0,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
21,Reims,2021-01-24,Em casa,V,1.0,0.0,Brest,36.0,1.0,2,73.5,12.0,2.0,16.7,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
22,Reims,2021-01-31,Visitante,V,1.0,0.0,Strasbourg,52.0,1.0,3,83.2,10.0,5.0,50.0,20.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
23,Reims,2021-02-03,Em casa,E,0.0,0.0,Angers,57.0,0.0,4,84.1,10.0,2.0,20.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
24,Reims,2021-02-06,Visitante,D,0.0,1.0,Lorient,60.0,1.0,5,78.3,13.0,3.0,23.1,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
25,Reims,2021-02-13,Em casa,E,1.0,1.0,Lens,37.0,2.0,4,74.5,9.0,6.0,66.7,17.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
26,Reims,2021-02-20,Visitante,E,1.0,1.0,Saint-Étienne,51.0,2.0,2,74.8,4.0,2.0,50.0,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
27,Reims,2021-02-28,Em casa,E,0.0,0.0,Montpellier,57.0,0.0,5,83.3,11.0,2.0,18.2,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
28,Reims,2021-03-03,Visitante,V,2.0,1.0,Nantes,51.0,3.0,3,76.2,4.0,2.0,50.0,100.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/7fdd64e0.png
1,Brest,2020-08-23,Visitante,D,0.0,4.0,Nîmes,56.0,4.0,4,76.9,10.0,3.0,30.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
2,Brest,2020-08-30,Em casa,D,2.0,3.0,Marseille,59.0,5.0,10,79.8,19.0,4.0,21.1,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
3,Brest,2020-09-13,Visitante,V,2.0,0.0,Dijon,51.0,2.0,7,82.4,19.0,5.0,26.3,40.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
4,Brest,2020-09-20,Em casa,V,3.0,2.0,Lorient,58.0,5.0,4,82.8,13.0,6.0,46.2,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
5,Brest,2020-09-27,Visitante,D,2.0,3.0,Angers,46.0,5.0,1,79.8,16.0,6.0,37.5,17.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
6,Brest,2020-10-04,Em casa,V,1.0,0.0,Monaco,30.0,1.0,1,65.8,5.0,4.0,80.0,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
7,Brest,2020-10-18,Visitante,D,1.0,3.0,Nantes,61.0,4.0,6,80.1,15.0,5.0,33.3,20.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
8,Brest,2020-10-25,Em casa,D,0.0,3.0,Strasbourg,63.0,3.0,12,82.1,14.0,4.0,28.6,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
9,Brest,2020-10-31,Visitante,D,1.0,2.0,Rennes,31.0,3.0,1,78.1,9.0,4.0,44.4,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
10,Brest,2020-11-08,Em casa,V,3.0,2.0,Lille,37.0,5.0,3,74.4,12.0,8.0,66.7,38.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
11,Brest,2020-11-21,Em casa,V,4.0,1.0,Saint-Étienne,41.0,5.0,5,77.1,10.0,5.0,50.0,80.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
12,Brest,2020-11-29,Visitante,V,2.0,0.0,Metz,55.0,2.0,5,82.4,11.0,4.0,36.4,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
13,Brest,2020-12-06,Visitante,D,0.0,1.0,Bordeaux,42.0,1.0,2,83.8,8.0,3.0,37.5,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
14,Brest,2020-12-13,Em casa,V,2.0,1.0,Reims,52.0,3.0,3,81.0,9.0,5.0,55.6,40.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
15,Brest,2020-12-16,Visitante,E,2.0,2.0,Lyon,44.0,4.0,2,81.1,7.0,1.0,14.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
16,Brest,2020-12-20,Em casa,E,2.0,2.0,Montpellier,56.0,4.0,6,85.7,15.0,7.0,46.7,29.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
