data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo,chutes_mandante,chutes_visitante,chutes_no_gol_mandante,chutes_no_gol_visitante,escanteios_mandante,escanteios_visitante,faltas_cometidas_mandante,faltas_cometidas_visitante,cartoes_amarelos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_mandante,cartoes_vermelhos_visitante
19/03/16,Sp Gijon,Atlético Madrid,2,1,Vitória Mandante,0,1,A,12,4,3,1,7,2,14,11,5,2,0,0
20/03/16,Espanol,Athletic Club,2,1,Vitória Mandante,0,1,A,16,14,7,4,6,2,7,13,3,3,0,0
20/03/16,Real Madrid,Sevilla,4,0,Vitória Mandante,1,0,H,26,8,12,4,8,8,10,9,2,2,0,0
20/03/16,Valencia,Celta Vigo,0,2,Vitória Visitante,0,0,D,14,13,4,6,4,5,14,14,1,0,0,0
20/03/16,Villarreal,Barcelona,2,2,Empate,0,2,A,15,15,6,6,4,4,17,9,8,4,0,0
01/04/16,Vallecano,Getafe,2,0,Vitória Mandante,1,0,H,16,14,7,3,9,6,10,10,4,5,1,0
02/04/16,Atlético Madrid,Betis,5,1,Vitória Mandante,2,0,H,19,8,12,5,5,5,14,12,1,3,0,0
02/04/16,Barcelona,Real Madrid,1,2,Vitória Visitante,0,0,D,14,14,3,6,4,3,17,15,3,2,0,1
02/04/16,Celta Vigo,La Coruna,1,1,Empate,1,1,D,9,7,2,3,11,0,15,8,4,2,0,1
02/04/16,Las Palmas,Valencia,2,1,Vitória Mandante,0,1,A,13,7,6,4,8,2,8,17,2,4,0,0
03/04/16,Athletic Club,Granada,1,1,Empate,1,0,H,8,9,1,2,13,1,16,14,2,5,0,0
03/04/16,Eibar,Villarreal,1,2,Vitória Visitante,1,1,D,10,8,3,4,4,3,15,12,3,3,0,0
03/04/16,Malaga,Espanol,1,1,Empate,1,1,D,11,5,5,1,5,1,14,15,2,4,0,0
03/04/16,Sevilla,Real Sociedad,1,2,Vitória Visitante,0,2,A,15,9,6,2,8,3,22,12,4,3,0,1
04/04/16,Levante,Sp Gijon,0,0,Empate,0,0,D,16,11,4,1,4,6,17,12,4,4,1,0
08/04/16,Granada,Malaga,0,0,Empate,0,0,D,9,9,1,2,5,5,14,10,1,3,0,0
09/04/16,Betis,Levante,1,0,Vitória Mandante,0,0,D,7,12,2,3,4,3,13,18,4,3,0,0
09/04/16,Espanol,Atlético Madrid,1,3,Vitória Visitante,1,1,D,10,14,3,5,3,5,13,14,2,2,0,0
09/04/16,Real Madrid,Eibar,4,0,Vitória Mandante,4,0,H,13,9,6,2,6,7,9,13,1,3,0,0
09/04/16,Real Sociedad,Barcelona,1,0,Vitória Mandante,1,0,H,5,13,1,6,5,9,14,13,1,3,0,0
10/04/16,Athletic Club,Vallecano,1,0,Vitória Mandante,0,0,D,14,12,7,4,0,5,8,14,1,3,0,0
10/04/16,Sp Gijon,Celta Vigo,0,1,Vitória Visitante,0,0,D,9,17,2,5,7,7,8,11,2,5,0,0
10/04/16,Valencia,Sevilla,2,1,Vitória Mandante,1,0,H,23,7,9,4,10,3,15,18,2,2,0,0
10/04/16,Villarreal,Getafe,2,0,Vitória Mandante,1,0,H,13,16,3,3,8,5,9,12,2,2,0,0
11/04/16,La Coruna,Las Palmas,1,3,Vitória Visitante,0,0,D,19,13,5,6,7,4,8,9,1,1,0,0
15/04/16,Levante,Espanol,2,1,Vitória Mandante,1,1,D,12,10,4,2,4,6,10,12,5,0,0,0
16/04/16,Celta Vigo,Betis,1,1,Empate,0,1,A,18,9,5,4,12,4,14,18,4,3,0,0
16/04/16,Eibar,Real Sociedad,2,1,Vitória Mandante,1,1,D,9,7,4,4,2,0,16,11,3,3,0,0
16/04/16,Getafe,Real Madrid,1,5,Vitória Visitante,0,2,A,12,21,5,11,5,6,10,10,4,1,0,0
16/04/16,Las Palmas,Sp Gijon,1,1,Empate,1,0,H,10,12,4,2,3,10,11,21,2,5,0,0
17/04/16,Atlético Madrid,Granada,3,0,Vitória Mandante,1,0,H,8,11,3,0,4,2,16,14,3,5,0,0
17/04/16,Barcelona,Valencia,1,2,Vitória Visitante,0,2,A,22,7,7,2,7,2,12,15,3,3,0,0
17/04/16,Malaga,Athletic Club,0,1,Vitória Visitante,0,0,D,17,6,7,3,8,2,13,14,3,5,0,0
17/04/16,Sevilla,La Coruna,1,1,Empate,1,0,H,12,5,3,4,10,0,15,8,2,2,0,0
17/04/16,Vallecano,Villarreal,2,1,Vitória Mandante,1,1,D,14,6,6,2,4,3,14,15,2,3,0,0
19/04/16,Betis,Las Palmas,1,0,Vitória Mandante,0,0,D,20,3,6,0,6,3,14,12,2,1,0,1
19/04/16,Espanol,Celta Vigo,1,1,Empate,1,1,D,8,3,3,1,2,2,15,13,1,1,0,0
20/04/16,Athletic Club,Atlético Madrid,0,1,Vitória Visitante,0,1,A,12,8,6,2,6,4,9,6,0,0,0,0
20/04/16,La Coruna,Barcelona,0,8,Vitória Visitante,0,2,A,16,19,5,10,6,2,11,8,1,0,0,0
20/04/16,Malaga,Vallecano,1,1,Empate,0,0,D,12,11,4,4,7,7,19,13,1,3,0,0
20/04/16,Real Madrid,Villarreal,3,0,Vitória Mandante,1,0,H,20,5,6,2,11,1,9,8,2,1,0,0
20/04/16,Sp Gijon,Sevilla,2,1,Vitória Mandante,1,1,D,14,18,2,8,5,7,7,15,2,1,0,0
20/04/16,Valencia,Eibar,4,0,Vitória Mandante,3,0,H,9,9,6,2,6,3,10,6,1,2,0,0
21/04/16,Granada,Levante,5,1,Vitória Mandante,3,0,H,13,15,6,5,3,4,16,11,6,5,0,1
21/04/16,Real Sociedad,Getafe,1,2,Vitória Visitante,1,1,D,14,7,5,3,8,2,10,17,2,4,0,0
22/04/16,Las Palmas,Espanol,4,0,Vitória Mandante,1,0,H,14,11,9,5,5,5,14,9,4,4,0,0
23/04/16,Atlético Madrid,Malaga,1,0,Vitória Mandante,0,0,D,14,7,4,4,10,4,6,14,3,3,0,0
23/04/16,Barcelona,Sp Gijon,6,0,Vitória Mandante,1,0,H,24,5,10,3,6,1,11,11,0,2,0,1
23/04/16,Eibar,La Coruna,1,1,Empate,1,0,H,9,9,2,1,11,7,14,8,0,1,0,0
23/04/16,Vallecano,Real Madrid,2,3,Vitória Visitante,2,1,H,11,16,6,6,4,6,15,9,6,1,0,0
24/04/16,Getafe,Valencia,2,2,Empate,0,0,D,18,5,11,4,8,2,14,12,4,1,0,0
24/04/16,Levante,Athletic Club,2,2,Empate,1,0,H,10,19,5,8,4,9,13,8,2,1,0,0
24/04/16,Sevilla,Betis,2,0,Vitória Mandante,0,0,D,13,8,3,2,8,5,25,13,5,4,0,0
24/04/16,Villarreal,Real Sociedad,0,0,Empate,0,0,D,8,7,3,2,3,5,17,12,4,1,0,0
25/04/16,Celta Vigo,Granada,2,1,Vitória Mandante,1,0,H,15,11,4,3,4,4,13,15,2,2,0,0
29/04/16,Sp Gijon,Eibar,2,0,Vitória Mandante,1,0,H,3,12,3,6,1,5,16,17,2,2,0,0
30/04/16,Atlético Madrid,Vallecano,1,0,Vitória Mandante,0,0,D,12,13,6,3,5,7,14,12,1,1,0,0
30/04/16,Betis,Barcelona,0,2,Vitória Visitante,0,0,D,2,11,1,4,2,4,9,11,3,3,1,0
30/04/16,Granada,Las Palmas,3,2,Vitória Mandante,2,2,D,14,12,5,6,4,3,11,9,3,2,0,0
30/04/16,Real Sociedad,Real Madrid,0,1,Vitória Visitante,0,0,D,11,18,4,6,6,6,15,17,4,4,0,0
01/05/16,Athletic Club,Celta Vigo,2,1,Vitória Mandante,1,1,D,10,5,2,2,7,2,12,19,1,5,0,1
01/05/16,Espanol,Sevilla,1,0,Vitória Mandante,0,0,D,11,7,7,0,4,2,20,15,3,3,0,0
01/05/16,La Coruna,Getafe,0,2,Vitória Visitante,0,1,A,15,11,5,5,8,5,7,19,1,6,1,0
01/05/16,Valencia,Villarreal,0,2,Vitória Visitante,0,2,A,7,8,1,3,9,3,15,11,0,2,0,0
02/05/16,Malaga,Levante,3,1,Vitória Mandante,1,1,D,21,11,11,5,13,7,18,10,2,4,0,0
08/05/16,Barcelona,Espanol,5,0,Vitória Mandante,1,0,H,13,4,7,1,8,0,13,25,2,7,0,0
08/05/16,Celta Vigo,Malaga,1,0,Vitória Mandante,1,0,H,12,13,3,5,4,3,11,10,0,2,0,0
08/05/16,Eibar,Betis,1,1,Empate,0,1,A,21,6,10,3,8,2,15,9,1,3,0,0
08/05/16,Getafe,Sp Gijon,1,1,Empate,0,0,D,19,9,9,3,7,3,15,13,3,1,0,1
08/05/16,Las Palmas,Athletic Club,0,0,Empate,0,0,D,4,8,2,3,2,2,9,18,1,1,0,0
08/05/16,Levante,Atlético Madrid,2,1,Vitória Mandante,1,1,D,12,17,5,5,4,5,8,11,1,1,0,0
08/05/16,Real Madrid,Valencia,3,2,Vitória Mandante,2,0,H,15,17,8,8,5,8,10,11,1,4,0,1
08/05/16,Sevilla,Granada,1,4,Vitória Visitante,0,1,A,12,10,6,6,5,4,18,11,4,1,0,0
08/05/16,Real Sociedad,Vallecano,2,1,Vitória Mandante,1,0,H,12,18,6,5,5,11,7,12,2,1,1,0
08/05/16,Villarreal,La Coruna,0,2,Vitória Visitante,0,1,A,11,8,4,4,8,5,14,4,3,1,0,0
13/05/16,Valencia,Real Sociedad,0,1,Vitória Visitante,0,0,D,8,14,0,7,4,6,17,12,2,2,0,0
14/05/16,Athletic Club,Sevilla,3,1,Vitória Mandante,2,0,H,13,8,6,4,7,6,13,11,1,2,1,2
14/05/16,Atlético Madrid,Celta Vigo,2,0,Vitória Mandante,0,0,D,12,7,5,4,4,4,16,16,4,5,0,0
14/05/16,Granada,Barcelona,0,3,Vitória Visitante,0,2,A,8,12,2,10,5,6,12,10,5,2,0,0
14/05/16,La Coruna,Real Madrid,0,2,Vitória Visitante,0,2,A,10,16,2,5,4,8,6,9,1,3,0,0
15/05/16,Betis,Getafe,2,1,Vitória Mandante,0,0,D,7,14,4,5,3,2,8,27,1,8,0,1
15/05/16,Espanol,Eibar,4,2,Vitória Mandante,2,0,H,11,13,7,8,3,4,10,14,4,3,0,0
15/05/16,Malaga,Las Palmas,4,1,Vitória Mandante,2,1,H,14,12,8,7,3,6,16,10,1,1,0,0
15/05/16,Sp Gijon,Villarreal,2,0,Vitória Mandante,1,0,H,16,10,7,5,4,1,9,6,1,2,0,0
15/05/16,Vallecano,Levante,3,1,Vitória Mandante,2,0,H,21,8,9,2,9,3,12,8,1,3,0,0
