data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo,chutes_mandante,chutes_visitante,chutes_no_gol_mandante,chutes_no_gol_visitante,escanteios_mandante,escanteios_visitante,faltas_cometidas_mandante,faltas_cometidas_visitante,cartoes_amarelos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_mandante,cartoes_vermelhos_visitante,escanteios_partida,gols_partida,total_cartões_mandante,total_cartões_visitante,total_cartoes_partida
08/11/2019,Sociedad,Leganes,1,1,D,0,0,D,11,6,5,2,5,1,14,23,2,6,0,1,6,2,2,7,9
09/11/2019,Alaves,Valladolid,3,0,H,2,0,H,14,7,5,1,6,7,21,16,3,3,0,0,13,3,3,3,6
09/11/2019,Valencia,Granada,2,0,H,0,0,D,12,13,4,1,7,4,11,15,0,5,0,0,11,2,0,5,5
09/11/2019,Eibar,Real Madrid,0,4,A,0,3,A,14,10,1,5,6,6,9,8,0,0,0,0,12,4,0,0,0
09/11/2019,Barcelona,Celta,4,1,H,2,1,H,10,6,7,5,2,2,18,14,4,1,0,0,4,5,4,1,5
10/11/2019,Mallorca,Villarreal,3,1,H,2,0,H,5,22,3,6,2,5,18,17,2,3,0,0,7,4,2,3,5
10/11/2019,Ath Bilbao,Levante,2,1,H,0,1,A,23,8,10,2,10,2,13,13,3,2,0,0,12,3,3,2,5
10/11/2019,Ath Madrid,Espanol,3,1,H,1,1,D,18,10,5,1,9,2,12,15,2,2,0,0,11,4,2,2,4
10/11/2019,Getafe,Osasuna,0,0,D,0,0,D,14,4,5,1,9,5,15,16,2,4,0,0,14,0,2,4,6
10/11/2019,Betis,Sevilla,1,2,A,1,1,D,18,10,5,6,4,4,12,21,2,3,0,0,8,3,2,3,5
22/11/2019,Levante,Mallorca,2,1,H,0,0,D,13,14,6,7,3,6,13,9,2,1,1,0,9,3,3,1,4
23/11/2019,Leganes,Barcelona,1,2,A,1,0,H,9,11,4,6,0,6,11,10,1,2,0,0,6,3,1,2,3
23/11/2019,Betis,Valencia,2,1,H,1,1,D,25,9,8,3,5,4,9,13,2,2,0,0,9,3,2,2,4
23/11/2019,Granada,Ath Madrid,1,1,D,0,0,D,9,17,3,6,2,8,15,17,4,3,0,0,10,2,4,3,7
23/11/2019,Real Madrid,Sociedad,3,1,H,1,1,D,18,11,10,6,4,3,13,16,1,1,0,0,7,4,1,1,2
24/11/2019,Espanol,Getafe,1,1,D,1,1,D,6,11,2,2,3,3,23,12,3,4,0,0,6,2,3,4,7
24/11/2019,Osasuna,Ath Bilbao,1,2,A,0,1,A,12,6,7,4,6,2,15,18,4,3,0,0,8,3,4,3,7
24/11/2019,Eibar,Alaves,0,2,A,0,0,D,18,7,7,5,10,4,10,11,1,2,0,0,14,2,1,2,3
24/11/2019,Villarreal,Celta,1,3,A,0,0,D,15,11,1,7,8,2,12,9,3,2,0,0,10,4,3,2,5
24/11/2019,Valladolid,Sevilla,0,1,A,0,1,A,7,4,1,2,8,4,13,25,3,4,0,1,12,1,3,5,8
29/11/2019,Celta,Valladolid,0,0,D,0,0,D,13,9,5,2,11,3,11,17,1,3,0,0,14,0,1,3,4
30/11/2019,Alaves,Real Madrid,1,2,A,0,0,D,8,12,2,6,9,4,18,11,4,3,0,0,13,3,4,3,7
30/11/2019,Sociedad,Eibar,4,1,H,1,1,D,15,10,4,4,6,4,8,12,1,4,0,0,10,5,1,4,5
30/11/2019,Mallorca,Betis,1,2,A,0,2,A,16,15,7,3,6,5,16,15,3,4,1,0,11,3,4,4,8
30/11/2019,Valencia,Villarreal,2,1,H,0,0,D,13,24,7,7,6,4,8,17,1,2,0,0,10,3,1,2,3
01/12/2019,Sevilla,Leganes,1,0,H,0,0,D,16,8,8,4,7,4,16,7,3,3,0,0,11,1,3,3,6
01/12/2019,Ath Bilbao,Granada,2,0,H,1,0,H,14,8,6,1,4,3,18,16,5,4,0,0,7,2,5,4,9
01/12/2019,Espanol,Osasuna,2,4,A,1,0,H,12,14,5,8,2,3,12,16,1,4,0,1,5,6,1,5,6
01/12/2019,Getafe,Levante,4,0,H,0,0,D,13,7,9,2,6,7,22,14,2,3,0,0,13,4,2,3,5
01/12/2019,Ath Madrid,Barcelona,0,1,A,0,0,D,17,13,2,5,9,5,12,11,4,4,0,0,14,1,4,4,8
06/12/2019,Villarreal,Ath Madrid,0,0,D,0,0,D,23,18,3,3,11,6,11,11,2,1,0,0,17,0,2,1,3
07/12/2019,Real Madrid,Espanol,2,0,H,1,0,H,18,6,8,2,5,3,15,13,4,3,1,0,8,2,5,3,8
07/12/2019,Granada,Alaves,3,0,H,0,0,D,13,5,3,1,6,2,16,17,1,4,0,2,8,3,1,6,7
