data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo
2018-10-20,Genk,Eupen,2,1,Vitória Mandante,1,0,H
2018-10-20,Kortrijk,St Truiden,3,1,Vitória Mandante,2,1,H
2018-10-20,Antwerp,Lokeren,2,1,Vitória Mandante,1,0,H
2018-10-19,Club Brugge,Waasland-Beveren,1,1,Empate,0,0,D
2018-10-11,Waregem,Lokeren,2,0,Vitória Mandante,0,0,D
2018-10-11,Eupen,St Truiden,1,4,Vitória Visitante,0,2,A
2018-10-11,Charleroi,Club Brugge,2,1,Vitória Mandante,1,1,D
2018-10-11,Cercle Brugge,Waasland-Beveren,2,0,Vitória Mandante,1,0,H
2018-10-08,Club Brugge,Kortrijk,3,0,Vitória Mandante,2,0,H
2018-10-02,Oostende,Anderlecht,2,0,Vitória Mandante,2,0,H
2018-10-02,Mechelen,Eupen,1,0,Vitória Mandante,0,0,D
2018-10-02,Kortrijk,Antwerp,4,0,Vitória Mandante,2,0,H
2018-10-02,Gent,St Truiden,3,0,Vitória Mandante,1,0,H
2018-09-30,Oostende,Standard,1,3,Vitória Visitante,0,1,A
2018-09-30,Antwerp,Gent,2,2,Empate,1,2,A
2018-09-30,Anderlecht,St Truiden,0,0,Empate,0,0,D
2018-09-29,Mouscron,Waasland-Beveren,0,3,Vitória Visitante,0,2,A
2018-09-29,Genk,Waregem,4,0,Vitória Mandante,2,0,H
2018-09-29,Club Brugge,Cercle Brugge,4,0,Vitória Mandante,2,0,H
2018-09-29,Charleroi,Lokeren,2,1,Vitória Mandante,0,0,D
2018-09-28,Kortrijk,Eupen,1,3,Vitória Visitante,1,2,A
2018-09-23,Cercle Brugge,Genk,2,5,Vitória Visitante,1,2,A
2018-09-23,Gent,Club Brugge,0,4,Vitória Visitante,0,1,A
2018-09-23,Anderlecht,Standard,2,1,Vitória Mandante,0,1,A
2018-09-22,Eupen,Oostende,1,2,Vitória Visitante,0,1,A
2018-09-22,Lokeren,Mouscron,0,0,Empate,0,0,D
2018-09-22,St Truiden,Antwerp,2,0,Vitória Mandante,0,0,D
2018-09-22,Waasland-Beveren,Charleroi,1,1,Empate,0,1,A
2018-09-21,Waregem,Kortrijk,0,2,Vitória Visitante,0,0,D
2018-09-16,Antwerp,Waregem,5,1,Vitória Mandante,3,0,H
2018-09-16,Gent,St Truiden,1,2,Vitória Visitante,0,1,A
2018-09-16,Mouscron,Kortrijk,1,0,Vitória Mandante,1,0,H
2018-09-15,Genk,Anderlecht,1,0,Vitória Mandante,0,0,D
2018-09-15,Oostende,Cercle Brugge,1,1,Empate,0,0,D
2018-09-15,Standard,Charleroi,0,0,Empate,0,0,D
2018-09-15,Waasland-Beveren,Eupen,0,0,Empate,0,0,D
2018-09-14,Club Brugge,Lokeren,2,1,Vitória Mandante,0,1,A
2018-09-12,Cercle Brugge,Antwerp,0,3,Vitória Visitante,0,2,A
2018-09-12,Gent,Eupen,2,0,Vitória Mandante,1,0,H
2018-09-12,Anderlecht,Charleroi,1,1,Empate,0,0,D
2018-09-11,Antwerp,Oostende,2,0,Vitória Mandante,1,0,H
2018-09-02,Genk,Waregem,3,1,Vitória Mandante,1,1,D
2018-08-31,Waregem,Club Brugge,2,5,Vitória Visitante,0,3,A
2018-08-26,Club Brugge,Anderlecht,2,1,Vitória Mandante,2,1,H
2018-08-26,Genk,Waasland-Beveren,3,2,Vitória Mandante,1,0,H
2018-08-26,Gent,Lokeren,2,1,Vitória Mandante,0,0,D
2018-08-25,Antwerp,Cercle Brugge,1,0,Vitória Mandante,0,0,D
2018-08-25,Charleroi,Kortrijk,0,2,Vitória Visitante,0,1,A
2018-08-25,Mouscron,Eupen,0,1,Vitória Visitante,0,1,A
2018-08-25,Standard,St Truiden,3,2,Vitória Mandante,1,1,D
2018-08-24,Oostende,Waregem,3,1,Vitória Mandante,1,1,D
2018-08-19,Antwerp,Club Brugge,1,1,Empate,0,0,D
2018-08-19,Genk,Charleroi,3,1,Vitória Mandante,1,1,D
2018-08-19,Eupen,Gent,2,3,Vitória Visitante,1,2,A
2018-08-18,Kortrijk,Oostende,1,2,Vitória Visitante,0,1,A
2018-08-18,Waasland-Beveren,St Truiden,2,2,Empate,1,1,D
2018-08-18,Cercle Brugge,Waregem,3,1,Vitória Mandante,1,0,H
2018-08-18,Lokeren,Standard,0,3,Vitória Visitante,0,0,D
2018-08-17,Anderlecht,Mouscron,2,0,Vitória Mandante,1,0,H
2018-08-12,St Truiden,Standard,1,1,Empate,1,0,H
2018-08-12,Oostende,Lokeren,1,0,Vitória Mandante,0,0,D
2018-08-12,Mouscron,Waregem,0,0,Empate,0,0,D
2018-08-12,Genk,Kortrijk,1,1,Empate,1,1,D
2018-07-29,Lokeren,Genk,0,4,Vitória Visitante,0,2,A
2018-07-29,Charleroi,Antwerp,0,1,Vitória Visitante,0,1,A
2018-07-29,Club Brugge,Eupen,5,2,Vitória Mandante,3,0,H
2018-07-28,Oostende,Mouscron,2,1,Vitória Mandante,0,1,A
2018-07-28,St Truiden,Cercle Brugge,0,0,Empate,0,0,D
2018-07-28,Waregem,Waasland-Beveren,2,2,Empate,1,0,H
2018-07-28,Kortrijk,Anderlecht,1,4,Vitória Visitante,0,2,A
2018-07-27,Standard,Gent,3,2,Vitória Mandante,1,1,D
2018-07-12,Waasland-Beveren,Club Brugge,2,1,Vitória Mandante,0,0,D
2018-07-10,Waregem,Anderlecht,1,2,Vitória Visitante,0,1,A
2018-07-10,Gent,Genk,1,5,Vitória Visitante,1,3,A
2018-07-10,Standard,Club Brugge,3,1,Vitória Mandante,1,0,H
2018-06-10,Waasland-Beveren,Oostende,1,1,Empate,0,0,D
2018-06-10,St Truiden,Mouscron,3,1,Vitória Mandante,1,1,D
2018-06-10,Lokeren,Kortrijk,1,3,Vitória Visitante,1,0,H
2018-06-10,Eupen,Antwerp,1,2,Vitória Visitante,1,0,H
2018-05-10,Cercle Brugge,Charleroi,2,1,Vitória Mandante,1,1,D
2018-05-08,Genk,St Truiden,1,1,Empate,0,0,D
2018-05-08,Mouscron,Club Brugge,0,1,Vitória Visitante,0,0,D
2018-05-08,Anderlecht,Oostende,5,2,Vitória Mandante,0,0,D
2018-04-11,Waasland-Beveren,Anderlecht,1,2,Vitória Visitante,0,1,A
2018-04-11,St Truiden,Waregem,2,1,Vitória Mandante,0,1,A
2018-04-11,Lokeren,Eupen,2,0,Vitória Mandante,2,0,H
2018-04-11,Standard,Antwerp,0,2,Vitória Visitante,0,1,A
2018-04-08,Gent,Waregem,1,1,Empate,0,0,D
2018-04-08,Eupen,Charleroi,1,4,Vitória Visitante,1,2,A
2018-04-08,Cercle Brugge,Lokeren,3,2,Vitória Mandante,2,1,H
2018-04-08,Antwerp,Kortrijk,0,0,Empate,0,0,D
2018-04-02,Club Brugge,Charleroi,3,3,Empate,1,2,A
2018-04-02,Anderlecht,Mechelen,2,2,Empate,1,2,A
2018-04-02,Waregem,Oostende,1,1,Empate,1,1,D
2018-03-11,Cercle Brugge,Mouscron,2,1,Vitória Mandante,0,1,A
2018-03-11,Genk,Club Brugge,1,1,Empate,1,0,H
2018-03-11,Gent,Kortrijk,3,1,Vitória Mandante,0,1,A
2018-03-08,Waasland-Beveren,Standard,0,0,Empate,0,0,D
2018-03-03,Antwerp,Eupen,2,0,Vitória Mandante,2,0,H
2018-03-03,Charleroi,St Truiden,0,0,Empate,0,0,D
2018-03-03,Club Brugge,Kortrijk,2,1,Vitória Mandante,0,0,D
2018-03-03,Gent,Oostende,2,3,Vitória Visitante,0,1,A
2018-03-03,Mouscron,Lokeren,1,2,Vitória Visitante,0,1,A
2018-03-03,Standard,Mechelen,3,2,Vitória Mandante,2,2,D
2018-03-03,Waasland-Beveren,Genk,0,1,Vitória Visitante,0,0,D
2018-03-03,Waregem,Anderlecht,2,3,Vitória Visitante,1,3,A
2018-03-02,St Truiden,Kortrijk,0,2,Vitória Visitante,0,1,A
2018-03-02,Mouscron,Genk,0,1,Vitória Visitante,0,0,D
2018-03-02,Lokeren,Standard,0,3,Vitória Visitante,0,1,A
2018-03-02,Eupen,Gent,1,1,Empate,1,0,H
2018-02-25,Standard,Club Brugge,1,1,Empate,1,0,H
2018-02-25,Anderlecht,Mouscron,5,3,Vitória Mandante,2,0,H
2018-02-25,Kortrijk,Waregem,0,1,Vitória Visitante,0,0,D
2018-02-24,Eupen,Lokeren,3,2,Vitória Mandante,2,1,H
2018-02-24,Mechelen,Charleroi,1,1,Empate,1,1,D
2018-02-24,Oostende,St Truiden,2,0,Vitória Mandante,2,0,H
2018-02-24,Waasland-Beveren,Gent,1,2,Vitória Visitante,1,0,H
2018-02-23,Genk,Antwerp,4,0,Vitória Mandante,1,0,H
2018-02-18,Charleroi,Standard,1,1,Empate,0,0,D
2018-02-18,Gent,Mechelen,2,2,Empate,0,2,A
2018-02-18,Mouscron,Waasland-Beveren,2,2,Empate,1,1,D
2018-02-17,Lokeren,Kortrijk,0,1,Vitória Visitante,0,0,D
2018-02-17,Club Brugge,Genk,2,2,Empate,1,1,D
2018-02-17,Antwerp,Oostende,0,0,Empate,0,0,D
2018-02-17,Waregem,Eupen,3,2,Vitória Mandante,2,2,D
2018-02-16,St Truiden,Anderlecht,1,0,Vitória Mandante,1,0,H
2018-02-12,Eupen,Waasland-Beveren,1,0,Vitória Mandante,1,0,H
2018-02-12,Anderlecht,Genk,0,1,Vitória Visitante,0,0,D
2018-02-12,Club Brugge,Standard,3,0,Vitória Mandante,3,0,H
2018-02-11,Oostende,Charleroi,2,1,Vitória Mandante,1,0,H
2018-02-09,Anderlecht,Antwerp,1,1,Empate,1,0,H
2018-02-09,Cercle Brugge,Gent,0,3,Vitória Visitante,0,1,A
2018-02-09,Kortrijk,Genk,3,3,Empate,0,0,D
2018-02-02,Antwerp,Waasland-Beveren,1,2,Vitória Visitante,1,1,D
2018-01-28,Standard,Anderlecht,3,3,Empate,2,3,A
2018-01-28,Oostende,Lokeren,2,3,Vitória Visitante,1,1,D
2018-01-28,Gent,Club Brugge,2,0,Vitória Mandante,0,0,D
2018-01-27,Waasland-Beveren,Waregem,2,2,Empate,1,0,H
2018-01-27,Kortrijk,Eupen,0,0,Empate,0,0,D
2018-01-27,Genk,St Truiden,1,1,Empate,0,0,D
2018-01-27,Charleroi,Antwerp,1,1,Empate,0,1,A
2018-01-26,Mechelen,Mouscron,0,2,Vitória Visitante,0,1,A
2018-01-25,Club Brugge,Oostende,3,2,Vitória Mandante,2,0,H
2018-01-24,Anderlecht,Waasland-Beveren,2,2,Empate,1,1,D
2018-01-24,Lokeren,Genk,1,2,Vitória Visitante,0,0,D
2018-01-24,Eupen,Charleroi,1,0,Vitória Mandante,1,0,H
2018-01-24,Antwerp,Gent,1,1,Empate,1,1,D
2018-01-23,St Truiden,Mechelen,2,0,Vitória Mandante,1,0,H
2018-01-23,Waregem,Standard,2,1,Vitória Mandante,1,0,H
2018-01-23,Mouscron,Kortrijk,0,3,Vitória Visitante,0,0,D
2018-01-21,Gent,Lokeren,3,0,Vitória Mandante,1,0,H
2018-01-21,Antwerp,Club Brugge,2,2,Empate,2,0,H
2018-01-21,Genk,Anderlecht,0,1,Vitória Visitante,0,1,A
2018-01-20,Oostende,Kortrijk,2,1,Vitória Mandante,2,1,H
2018-01-20,Mechelen,Waregem,0,2,Vitória Visitante,0,0,D
2018-01-20,Standard,Eupen,3,2,Vitória Mandante,2,2,D
2018-01-20,Waasland-Beveren,St Truiden,3,1,Vitória Mandante,2,1,H
2018-01-19,Charleroi,Mouscron,2,0,Vitória Mandante,1,0,H
2018-01-16,Oostende,Genk,1,2,Vitória Visitante,0,1,A
2018-01-12,Kortrijk,Mouscron,1,0,Vitória Mandante,1,0,H
2018-01-12,Waregem,Oostende,1,1,Empate,1,0,H
2018-01-12,Antwerp,St Truiden,1,3,Vitória Visitante,1,2,A
2018-01-12,Charleroi,Cercle Brugge,3,1,Vitória Mandante,1,0,H
2018-01-11,Anderlecht,Lokeren,1,1,Empate,0,0,D
2018-01-11,Waregem,Standard,3,1,Vitória Mandante,1,1,D
2018-01-09,Charleroi,Mouscron,3,1,Vitória Mandante,2,0,H
2018-01-09,Eupen,Standard,2,1,Vitória Mandante,0,1,A
2018-01-09,St Truiden,Oostende,1,0,Vitória Mandante,0,0,D
2018-01-09,Lokeren,Waasland-Beveren,1,0,Vitória Mandante,0,0,D
2017-12-27,Kortrijk,Standard,2,1,Vitória Mandante,0,0,D
2017-12-27,St Truiden,Antwerp,0,3,Vitória Visitante,0,2,A
2017-12-26,Anderlecht,Gent,1,0,Vitória Mandante,0,0,D
2017-12-26,Eupen,Waasland-Beveren,1,0,Vitória Mandante,0,0,D
2017-12-26,Lokeren,Mechelen,2,0,Vitória Mandante,0,0,D
2017-12-26,Waregem,Charleroi,0,4,Vitória Visitante,0,2,A
2017-12-26,Club Brugge,Mouscron,4,2,Vitória Mandante,0,1,A
2017-12-23,Standard,St Truiden,1,1,Empate,0,0,D
2017-12-23,Genk,Kortrijk,2,3,Vitória Visitante,0,1,A
2017-12-23,Mouscron,Waregem,2,1,Vitória Mandante,1,1,D
2017-12-22,Waasland-Beveren,Oostende,1,3,Vitória Visitante,0,1,A
2017-12-22,Anderlecht,Eupen,1,0,Vitória Mandante,1,0,H
2017-12-21,Gent,Charleroi,1,0,Vitória Mandante,0,0,D
2017-12-21,Antwerp,Lokeren,1,2,Vitória Visitante,0,1,A
2017-12-20,Mechelen,Club Brugge,0,3,Vitória Visitante,0,2,A
2017-12-17,Charleroi,Genk,1,1,Empate,0,0,D
2017-12-17,Club Brugge,Anderlecht,5,0,Vitória Mandante,2,0,H
2017-12-17,Waregem,Antwerp,1,2,Vitória Visitante,0,2,A
2017-12-16,Kortrijk,Mechelen,2,0,Vitória Mandante,2,0,H
2017-12-16,Lokeren,Waasland-Beveren,1,1,Empate,0,0,D
2017-12-16,Standard,Gent,0,0,Empate,0,0,D
2017-12-16,Eupen,St Truiden,0,0,Empate,0,0,D
2017-12-15,Mouscron,Oostende,1,0,Vitória Mandante,0,0,D
2017-12-08,Eupen,Kortrijk,1,2,Vitória Visitante,0,1,A
2017-12-08,Oostende,Waasland-Beveren,0,3,Vitória Visitante,0,3,A
2017-12-08,Lokeren,Mouscron,0,2,Vitória Visitante,0,1,A
2017-12-08,Mechelen,Gent,1,1,Empate,0,1,A
2017-12-03,Club Brugge,St Truiden,2,2,Empate,0,1,A
2017-12-03,Eupen,Waregem,1,3,Vitória Visitante,0,0,D
2017-12-03,Anderlecht,Waasland-Beveren,3,0,Vitória Mandante,3,0,H
2017-12-03,Westerlo,Genk,0,4,Vitória Visitante,0,2,A
2017-12-03,Standard,Oostende,2,2,Empate,0,1,A
2017-12-03,Lokeren,Charleroi,0,0,Empate,0,0,D
2017-12-03,Kortrijk,Mouscron,0,2,Vitória Visitante,0,1,A
2017-12-03,Gent,Mechelen,3,0,Vitória Mandante,2,0,H
2017-12-02,Anderlecht,Waregem,4,2,Vitória Mandante,2,1,H
2017-12-02,Lokeren,Club Brugge,1,0,Vitória Mandante,1,0,H
2017-12-02,Waasland-Beveren,Standard,0,1,Vitória Visitante,0,0,D
2017-11-26,Genk,Standard,0,2,Vitória Visitante,0,1,A
2017-11-26,Club Brugge,Waregem,3,2,Vitória Mandante,0,1,A
2017-11-26,Anderlecht,Kortrijk,4,0,Vitória Mandante,2,0,H
2017-11-25,Antwerp,Mechelen,0,0,Empate,0,0,D
2017-11-25,St Truiden,Lokeren,0,0,Empate,0,0,D
2017-11-25,Oostende,Eupen,1,0,Vitória Mandante,0,0,D
2017-11-25,Waasland-Beveren,Charleroi,0,2,Vitória Visitante,0,0,D
2017-11-24,Gent,Mouscron,3,1,Vitória Mandante,2,1,H
2017-11-19,Lokeren,Gent,0,3,Vitória Visitante,0,1,A
2017-11-19,Club Brugge,Waasland-Beveren,3,0,Vitória Mandante,1,0,H
2017-11-19,Waregem,Genk,0,1,Vitória Visitante,0,1,A
2017-11-18,Standard,Oostende,0,0,Empate,0,0,D
2017-11-18,Kortrijk,St Truiden,3,2,Vitória Mandante,1,0,H
2017-11-18,Eupen,Antwerp,0,1,Vitória Visitante,0,0,D
2017-11-18,Mouscron,Anderlecht,1,2,Vitória Visitante,0,1,A
2017-11-17,Charleroi,Mechelen,2,0,Vitória Mandante,1,0,H
2017-11-08,Waregem,Club Brugge,1,2,Vitória Visitante,0,1,A
2017-11-02,Charleroi,Westerlo,2,1,Vitória Mandante,0,1,A
2017-11-02,Gent,Eupen,0,1,Vitória Visitante,0,0,D
2017-11-02,Kortrijk,Mechelen,0,2,Vitória Visitante,0,1,A
2017-11-02,Mouscron,Oostende,1,2,Vitória Visitante,1,1,D
2017-10-29,Club Brugge,St Truiden,4,1,Vitória Mandante,2,1,H
2017-10-29,Mouscron,Antwerp,2,2,Empate,1,0,H
2017-10-29,Standard,Waasland-Beveren,3,1,Vitória Mandante,3,0,H
2017-10-28,Eupen,Anderlecht,2,3,Vitória Visitante,0,3,A
2017-10-28,Kortrijk,Genk,0,0,Empate,0,0,D
2017-10-28,Lokeren,Oostende,0,3,Vitória Visitante,0,2,A
2017-10-28,Waregem,Mechelen,2,1,Vitória Mandante,1,1,D
2017-10-27,Charleroi,Gent,2,1,Vitória Mandante,1,0,H
2017-10-26,Antwerp,Standard,0,0,Empate,0,0,D
2017-10-26,St Truiden,Mouscron,1,0,Vitória Mandante,0,0,D
2017-10-25,Anderlecht,Waregem,2,0,Vitória Mandante,0,0,D
2017-10-25,Genk,Club Brugge,2,0,Vitória Mandante,1,0,H
2017-10-25,Waasland-Beveren,Kortrijk,2,1,Vitória Mandante,0,0,D
2017-10-24,Mechelen,Lokeren,0,2,Vitória Visitante,0,1,A
2017-10-24,Gent,Eupen,3,0,Vitória Mandante,3,0,H
2017-10-24,Oostende,Charleroi,3,0,Vitória Mandante,1,0,H
2017-10-22,Anderlecht,Genk,0,1,Vitória Visitante,0,0,D
2017-10-22,Waregem,Waasland-Beveren,2,5,Vitória Visitante,1,2,A
2017-10-22,Club Brugge,Antwerp,1,0,Vitória Mandante,1,0,H
2017-10-21,St Truiden,Oostende,1,0,Vitória Mandante,0,0,D
2017-10-21,Lokeren,Charleroi,1,1,Empate,1,0,H
2017-10-21,Kortrijk,Gent,1,1,Empate,0,0,D
2017-10-21,Eupen,Mechelen,4,1,Vitória Mandante,3,1,H
2017-10-20,Mouscron,Standard,1,3,Vitória Visitante,0,1,A
2017-10-15,Standard,Kortrijk,3,1,Vitória Mandante,3,1,H
2017-10-15,Antwerp,Waregem,3,0,Vitória Mandante,2,0,H
2017-10-15,Oostende,Club Brugge,2,3,Vitória Visitante,2,2,D
2017-10-14,Lokeren,St Truiden,1,1,Empate,0,0,D
2017-10-14,Gent,Waasland-Beveren,2,0,Vitória Mandante,0,0,D
2017-10-14,Genk,Mouscron,1,1,Empate,0,1,A
2017-10-14,Charleroi,Eupen,2,2,Empate,1,1,D
2017-10-13,Mechelen,Anderlecht,3,4,Vitória Visitante,1,4,A
2017-10-12,St Truiden,Waregem,1,1,Empate,0,1,A
2017-10-12,Club Brugge,Lokeren,3,1,Vitória Mandante,3,0,H
2017-10-12,Anderlecht,Charleroi,1,3,Vitória Visitante,0,1,A
2017-10-09,Mechelen,Oostende,1,1,Empate,0,0,D
2017-10-09,Gent,Genk,1,1,Empate,1,0,H
2017-10-09,Standard,Charleroi,0,0,Empate,0,0,D
2017-10-02,St Truiden,Genk,0,3,Vitória Visitante,0,3,A
2017-09-30,Waasland-Beveren,Antwerp,3,0,Vitória Mandante,0,0,D
2017-09-30,Eupen,Genk,3,3,Empate,2,0,H
2017-09-30,Kortrijk,Oostende,1,2,Vitória Visitante,1,0,H
2017-09-30,Mouscron,Mechelen,2,2,Empate,2,0,H
2017-09-29,St Truiden,Charleroi,0,1,Vitória Visitante,0,0,D
2017-09-24,Gent,Waregem,0,1,Vitória Visitante,0,1,A
2017-09-24,Standard,Lokeren,2,1,Vitória Mandante,0,1,A
2017-09-24,Charleroi,Club Brugge,1,2,Vitória Visitante,0,0,D
2017-09-23,Waasland-Beveren,Anderlecht,1,2,Vitória Visitante,1,0,H
2017-09-23,Genk,Oostende,1,1,Empate,1,0,H
2017-09-23,Mechelen,St Truiden,2,0,Vitória Mandante,1,0,H
2017-09-23,Mouscron,Eupen,3,2,Vitória Mandante,1,2,A
2017-09-22,Antwerp,Kortrijk,3,0,Vitória Mandante,2,0,H
2017-09-17,Eupen,Standard,1,1,Empate,1,1,D
2017-09-17,Oostende,Gent,0,2,Vitória Visitante,0,1,A
2017-09-17,Waregem,Mouscron,2,1,Vitória Mandante,0,1,A
2017-09-16,Charleroi,Waasland-Beveren,2,2,Empate,0,0,D
2017-09-16,Kortrijk,Anderlecht,2,2,Empate,0,1,A
2017-09-16,Lokeren,Antwerp,1,1,Empate,0,1,A
2017-09-16,St Truiden,Genk,2,1,Vitória Mandante,0,0,D
2017-09-15,Club Brugge,Mechelen,2,0,Vitória Mandante,2,0,H
2017-09-12,Antwerp,Mouscron,1,0,Vitória Mandante,0,0,D
2017-09-12,Oostende,Mechelen,0,1,Vitória Visitante,0,1,A
2017-09-12,Gent,Kortrijk,2,1,Vitória Mandante,2,1,H
2017-09-12,Genk,Eupen,1,1,Empate,1,1,D
2017-09-09,Antwerp,St Truiden,1,1,Empate,0,0,D
2017-09-09,Mouscron,Club Brugge,2,1,Vitória Mandante,2,1,H
2017-09-09,Waasland-Beveren,Eupen,5,1,Vitória Mandante,3,0,H
2017-09-09,Waregem,Kortrijk,2,2,Empate,1,2,A
2017-08-27,Club Brugge,Standard,4,0,Vitória Mandante,2,0,H
2017-08-27,Gent,Anderlecht,0,0,Empate,0,0,D
2017-08-27,Oostende,Antwerp,3,4,Vitória Visitante,1,0,H
2017-08-26,Charleroi,Waregem,3,2,Vitória Mandante,0,1,A
2017-08-26,Lokeren,Eupen,3,0,Vitória Mandante,0,0,D
2017-08-26,Genk,Mechelen,1,0,Vitória Mandante,1,0,H
2017-08-26,St Truiden,Waasland-Beveren,1,0,Vitória Mandante,0,0,D
2017-08-25,Kortrijk,Mouscron,1,1,Empate,1,0,H
2017-08-20,Anderlecht,St Truiden,2,3,Vitória Visitante,1,1,D
2017-08-20,Kortrijk,Club Brugge,1,2,Vitória Visitante,0,1,A
2017-08-20,Mouscron,Gent,3,2,Vitória Mandante,0,2,A
2017-08-19,Mechelen,Antwerp,1,2,Vitória Visitante,0,0,D
2017-08-19,Genk,Charleroi,0,1,Vitória Visitante,0,0,D
2017-08-19,Eupen,Oostende,2,1,Vitória Mandante,1,1,D
2017-08-19,Waasland-Beveren,Lokeren,2,3,Vitória Visitante,0,3,A
2017-08-18,Standard,Waregem,0,4,Vitória Visitante,0,0,D
2017-08-13,Charleroi,Anderlecht,2,0,Vitória Mandante,0,0,D
2017-08-13,St Truiden,Standard,1,0,Vitória Mandante,0,0,D
2017-08-13,Antwerp,Genk,3,5,Vitória Visitante,1,4,A
2017-08-12,Waasland-Beveren,Standard,3,1,Vitória Mandante,1,1,D
2017-08-09,Anderlecht,Lokeren,3,2,Vitória Mandante,1,2,A
2017-07-30,St Truiden,Gent,3,2,Vitória Mandante,0,1,A
2017-07-30,Oostende,Mouscron,0,1,Vitória Visitante,0,0,D
2017-07-30,Mechelen,Standard,1,1,Empate,1,1,D
2017-07-29,Eupen,Waregem,0,5,Vitória Visitante,0,1,A
2017-07-29,Genk,Waasland-Beveren,3,3,Empate,0,1,A
2017-07-29,Charleroi,Kortrijk,1,0,Vitória Mandante,1,0,H
2017-07-29,Lokeren,Club Brugge,0,4,Vitória Visitante,0,3,A
2017-07-28,Antwerp,Anderlecht,0,0,Empate,0,0,D
2017-07-02,Waasland-Beveren,Genk,0,0,Empate,0,0,D
2017-06-08,Gent,Antwerp,0,1,Vitória Visitante,0,1,A
2017-06-08,Club Brugge,Eupen,3,1,Vitória Mandante,1,1,D
2017-06-08,Anderlecht,Oostende,1,0,Vitória Mandante,0,0,D
2017-05-11,Antwerp,Charleroi,1,3,Vitória Visitante,1,2,A
2017-05-11,Anderlecht,Club Brugge,0,0,Empate,0,0,D
2017-05-11,Oostende,Waregem,4,2,Vitória Mandante,2,0,H
2017-05-08,Waasland-Beveren,Mechelen,2,2,Empate,1,1,D
2017-05-08,Mouscron,Charleroi,2,5,Vitória Visitante,1,3,A
2017-05-08,Kortrijk,Lokeren,1,0,Vitória Mandante,1,0,H
2017-05-08,Waregem,St Truiden,2,0,Vitória Mandante,0,0,D
2017-05-02,Westerlo,St Truiden,1,0,Vitória Mandante,0,0,D
2017-05-02,Waregem,Gent,1,1,Empate,0,0,D
2017-05-02,Club Brugge,Charleroi,1,0,Vitória Mandante,0,0,D
2017-04-11,Waasland-Beveren,Mouscron,2,0,Vitória Mandante,1,0,H
2017-04-11,Genk,Lokeren,0,0,Empate,0,0,D
2017-04-11,Mechelen,Kortrijk,2,0,Vitória Mandante,0,0,D
2017-04-11,St Truiden,Eupen,4,4,Empate,1,0,H
2017-04-08,Standard,Genk,2,1,Vitória Mandante,0,1,A
2017-04-03,Genk,Club Brugge,2,1,Vitória Mandante,2,1,H
2017-04-03,Charleroi,Kortrijk,1,1,Empate,0,0,D
2017-04-03,Mechelen,Anderlecht,3,2,Vitória Mandante,2,0,H
2017-04-03,Mouscron,Standard,1,0,Vitória Mandante,1,0,H
2017-04-03,Oostende,Lokeren,0,0,Empate,0,0,D
2017-04-03,St Truiden,Eupen,2,1,Vitória Mandante,1,0,H
2017-04-03,Waasland-Beveren,Gent,2,3,Vitória Visitante,2,1,H
2017-04-03,Waregem,Westerlo,2,2,Empate,1,1,D
2017-04-02,Genk,Mouscron,1,0,Vitória Mandante,1,0,H
2017-04-02,Oostende,Mechelen,2,0,Vitória Mandante,1,0,H
2017-04-02,Standard,Kortrijk,0,3,Vitória Visitante,0,1,A
2017-04-02,Eupen,Waasland-Beveren,0,2,Vitória Visitante,0,2,A
2017-03-12,Waregem,Gent,0,1,Vitória Visitante,0,1,A
2017-03-12,Standard,Antwerp,1,1,Empate,1,0,H
2017-03-12,Eupen,Club Brugge,2,2,Empate,2,0,H
2017-03-11,Gent,Standard,1,0,Vitória Mandante,0,0,D
2017-03-02,Lokeren,Anderlecht,0,0,Empate,0,0,D
2017-02-26,Gent,Mouscron,3,1,Vitória Mandante,2,0,H
2017-02-26,Standard,Mechelen,2,2,Empate,1,1,D
2017-02-26,Anderlecht,Genk,2,0,Vitória Mandante,1,0,H
2017-02-25,Kortrijk,Waasland-Beveren,1,2,Vitória Visitante,0,0,D
2017-02-25,Westerlo,Oostende,0,4,Vitória Visitante,0,0,D
2017-02-25,Lokeren,Eupen,1,2,Vitória Visitante,1,1,D
2017-02-25,Charleroi,St Truiden,1,0,Vitória Mandante,0,0,D
2017-02-24,Club Brugge,Waregem,5,0,Vitória Mandante,4,0,H
2017-02-19,Standard,Gent,1,1,Empate,1,0,H
2017-02-19,Oostende,Anderlecht,1,4,Vitória Visitante,1,1,D
2017-02-19,Genk,Charleroi,1,1,Empate,0,0,D
2017-02-18,Eupen,Kortrijk,1,0,Vitória Mandante,0,0,D
2017-02-18,Waregem,St Truiden,4,1,Vitória Mandante,0,1,A
2017-02-18,Mechelen,Lokeren,3,0,Vitória Mandante,2,0,H
2017-02-18,Mouscron,Waasland-Beveren,1,2,Vitória Visitante,1,1,D
2017-02-17,Westerlo,Club Brugge,1,2,Vitória Visitante,1,0,H
2017-02-12,Lokeren,Anderlecht,1,2,Vitória Visitante,1,1,D
2017-02-12,Mouscron,St Truiden,1,1,Empate,1,1,D
2017-02-12,Kortrijk,Waasland-Beveren,4,1,Vitória Mandante,2,0,H
