data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo,chutes_mandante,chutes_visitante,chutes_no_gol_mandante,chutes_no_gol_visitante,escanteios_mandante,escanteios_visitante,faltas_cometidas_mandante,faltas_cometidas_visitante,cartoes_amarelos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_mandante,cartoes_vermelhos_visitante,escanteios_partida,gols_partida,total_cartões_mandante,total_cartões_visitante,total_cartoes_partida
2021-01-02,Santa Clara,Belenenses,2,0,Vitória Mandante,1,0,H,9,11,3,1,2,2,23,20,3,2,0,0,4,2,3,2,5
2021-01-02,Moreirense,Braga,0,4,Vitória Visitante,0,3,A,14,14,4,7,5,5,8,20,2,1,0,0,10,4,2,1,3
2021-01-02,Sporting CP,Benfica,1,0,Vitória Mandante,0,0,D,10,5,2,2,8,1,12,17,3,5,0,0,9,1,3,5,8
2021-01-02,Porto,Rio Ave,2,0,Vitória Mandante,1,0,H,14,8,5,2,7,8,19,11,1,2,0,0,15,2,1,2,3
2020-12-29,Vitória,Porto,2,3,Vitória Visitante,1,1,D,4,17,2,7,0,3,15,10,2,1,0,0,3,5,2,1,3
2020-12-29,Moreirense,Santa Clara,1,0,Vitória Mandante,0,0,D,12,8,2,1,2,0,15,24,1,5,0,0,2,1,1,5,6
2020-12-29,Benfica,Portimonense,2,1,Vitória Mandante,2,0,H,15,13,6,2,3,2,18,12,3,4,0,0,5,3,3,4,7
2020-12-28,Boavista,Braga,1,4,Vitória Visitante,0,3,A,13,11,5,7,8,6,18,15,1,1,0,0,14,5,1,1,2
2020-12-28,Rio Ave,Marítimo,1,3,Vitória Visitante,1,0,H,10,13,5,6,4,5,19,14,3,2,0,0,9,4,3,2,5
2020-12-27,Belenenses,Sporting CP,1,2,Vitória Visitante,1,2,A,10,6,7,4,5,3,27,16,4,3,1,0,8,3,5,3,8
2020-12-27,SC Farense,Paços,1,1,Empate,0,0,D,6,13,1,3,5,3,24,25,3,6,0,0,8,2,3,6,9
2020-12-27,Nacional,Tondela,2,0,Vitória Mandante,1,0,H,10,13,4,2,2,6,16,18,1,6,0,2,8,2,1,8,9
2020-12-27,Famalicão,Gil Vicente FC,0,1,Vitória Visitante,0,1,A,7,8,1,3,4,6,13,9,1,1,0,0,10,1,1,1,2
2020-12-22,Braga,Rio Ave,3,0,Vitória Mandante,1,0,H,10,8,5,2,3,4,24,12,1,0,0,0,7,3,1,0,1
2020-12-21,Santa Clara,Vitória,0,4,Vitória Visitante,0,3,A,11,7,2,5,7,3,18,13,1,0,0,0,10,4,1,0,1
2020-12-20,Paços,Boavista,1,1,Empate,0,0,D,7,8,3,4,5,3,13,13,1,3,0,0,8,2,1,3,4
2020-12-20,Gil Vicente FC,Benfica,0,2,Vitória Visitante,0,0,D,14,11,5,6,4,3,10,8,3,2,1,0,7,2,4,2,6
2020-12-20,Porto,Nacional,2,0,Vitória Mandante,2,0,H,14,4,5,2,8,1,14,18,0,2,0,0,9,2,0,2,2
2020-12-19,Sporting CP,SC Farense,1,0,Vitória Mandante,0,0,D,18,8,3,3,7,2,20,24,4,6,0,1,9,1,4,7,11
2020-12-19,Marítimo,Belenenses,1,0,Vitória Mandante,0,0,D,10,7,2,2,4,2,15,19,3,6,0,2,6,1,3,8,11
2020-12-19,Tondela,Moreirense,0,0,Empate,0,0,D,6,10,1,2,1,6,17,11,4,3,1,0,7,0,5,3,8
2020-12-18,Portimonense,Famalicão,0,0,Empate,0,0,D,19,8,6,4,4,1,23,17,3,3,0,0,5,0,3,3,6
2020-11-30,Marítimo,Benfica,1,2,Vitória Visitante,1,1,D,5,12,2,2,1,12,21,9,0,1,0,0,13,3,0,1,1
2020-11-29,Boavista,Belenenses,0,0,Empate,0,0,D,15,14,6,4,4,7,6,11,1,4,0,0,11,0,1,4,5
2020-11-29,Gil Vicente FC,Rio Ave,2,0,Vitória Mandante,1,0,H,4,12,2,3,2,8,19,10,1,1,0,0,10,2,1,1,2
2020-11-29,Portimonense,Nacional,1,0,Vitória Mandante,0,0,D,14,12,4,1,7,3,17,10,3,2,0,1,10,1,3,3,6
2020-11-29,Braga,SC Farense,1,0,Vitória Mandante,0,0,D,16,6,7,0,7,3,19,17,3,3,0,0,10,1,3,3,6
2020-11-28,Santa Clara,Porto,0,1,Vitória Visitante,0,1,A,7,4,2,2,2,7,12,14,2,1,0,0,9,1,2,1,3
2020-11-28,Sporting CP,Moreirense,2,1,Vitória Mandante,1,1,D,13,2,5,0,9,0,17,13,1,2,0,0,9,3,1,2,3
2020-11-27,Paços,Famalicão,2,0,Vitória Mandante,1,0,H,11,9,4,1,3,3,22,17,4,4,0,0,6,2,4,4,8
